stress_ratio,cycles_to_failure,stress_parameter,stress_lowerbound,stress_upperbound
0.5,1080000,194.88114214453608,204.88967189322557,172.23951169729253
0.5,1090000,194.79038305670016,204.81608114044045,172.08689607381208
0.5,1100000,194.70049452123402,204.74325400826456,171.93575261426744
0.5,1110000,194.61146038672396,204.67117519691988,171.78605447693982
0.5,1120000,194.52326494355617,204.59982985738716,171.63777553452348
0.5,1130000,194.43589290801287,204.5292035739727,171.49089034927124
0.5,1140000,194.34932940707583,204.45928234771517,171.34537414919723
0.5,1150000,194.26355996390043,204.3900525805663,171.20120280529366
0.5,1160000,194.17857048392455,204.3215010603148,171.05835280970757
0.5,1170000,194.09434724157964,204.2536149462239,170.91680125481378
0.5,1180000,194.01087686757285,204.1863817553031,170.77652581317753
0.5,1190000,193.92814633671117,204.11978934922456,170.63750471832196
0.5,1200000,193.84614295624007,204.0538259218104,170.49971674629725
0.5,1210000,193.7648543546707,203.98847998710932,170.3631411979725
0.5,1220000,193.68426847107153,203.92374036798384,170.22775788204916
0.5,1230000,193.6043735448017,203.8595961851813,170.09354709876897
0.5,1240000,193.5251581056634,203.7960368469196,169.96048962423492
0.5,1250000,193.44661096445444,203.73305203890078,169.82856669536213
0.5,1260000,193.36872120390066,203.67063171475286,169.6977599954185
0.5,1270000,193.29147816995007,203.60876608686874,169.5680516401285
0.5,1280000,193.21487146341224,203.547445617674,169.43942416427788
0.5,1290000,193.1388909319258,203.48666101119824,169.31186050887482
0.5,1300000,193.06352666223958,203.4264032050396,169.185344008766
0.5,1310000,192.98876897279203,203.36666336265677,169.0598583807152
0.5,1320000,192.91460840657584,203.30743286594452,168.93538771195279
0.5,1330000,192.8410357242745,203.24870330814377,168.81191644912425
0.5,1340000,192.76804189765832,203.19046648703238,168.68942938764135
0.5,1350000,192.69561810322858,203.13271439834978,168.56791166145976
0.5,1360000,192.62375571609837,203.07543922954673,168.44734873316725
0.5,1370000,192.55244630409993,203.01863335371667,168.3277263844845
0.5,1380000,192.48168162210837,202.96228932380833,168.20903070706694
0.5,1390000,192.41145360657225,202.90639986702416,168.0912480936634
0.5,1400000,192.3417543702424,202.85095787947864,167.97436522955158
0.5,1410000,192.27257619708985,202.79595642100895,167.8583690843102
0.5,1420000,192.2039115374054,202.74138871023305,167.74324690384145
0.5,1430000,192.13575300307272,202.6872481197514,167.62898620269704
0.5,1440000,192.06809336300785,202.63352817153554,167.51557475666502
0.5,1450000,192.00092553875797,202.58022253254117,167.40300059556253
0.5,1460000,191.9342426002531,202.5273250103599,167.2912519963733
0.5,1470000,191.86803776170402,202.47482954918894,167.18031747648527
0.5,1480000,191.80230437764084,202.4227302257907,167.07018578728227
0.5,1490000,191.73703593908607,202.37102124572064,166.96084590784633
0.5,1500000,191.67222606985717,202.31969693961454,166.85228703893094
0.5,1510000,191.60786852299296,202.2687517596513,166.7444985970932
0.5,1520000,191.54395717729935,202.2181802760854,166.63747020906516
0.5,1530000,191.48048603400923,202.16797717398498,166.53119170623557
0.5,1540000,191.41744921355246,202.11813724998427,166.42565311939106
0.5,1550000,191.35484095243123,202.0686554092402,166.32084467354915
0.5,1560000,191.292655600197,202.01952666241485,166.21675678302054
0.5,1570000,191.2308876165252,201.97074612282958,166.11338004657026
0.5,1580000,191.1695315683831,201.92230900365306,166.01070524278055
0.5,1590000,191.10858212728863,201.87421061522485,165.9087233255266
0.5,1600000,191.0480340666556,201.82644636246627,165.80742541959236
0.5,1610000,190.9878822592224,201.77901174234285,165.70680281644968
0.5,1620000,190.9281216745613,201.73190234145133,165.60684697013463
0.5,1630000,190.8687473766652,201.68511383367257,165.5075494932578
0.5,1640000,190.80975452160845,201.6386419778793,165.40890215315403
0.5,1650000,190.75113835528018,201.59248261573492,165.3108968681345
0.5,1660000,190.69289421118614,201.54663166958963,165.21352570382803
0.5,1670000,190.63501750831767,201.5010851403786,165.1167808696838
0.5,1680000,190.57750374908466,201.45583910565892,165.02065471552197
0.5,1690000,190.52034851731054,201.4108897176458,164.92513972823164
0.5,1700000,190.463547476287,201.36623320136312,164.83022852852648
0.5,1710000,190.40709636688644,201.3218658528138,164.73591386782246
0.5,1720000,190.3509910057297,201.27778403721717,164.6421886252
0.5,1730000,190.29522728340774,201.2339841873054,164.5490458044469
0.5,1740000,190.23980116275496,201.19046280167973,164.45647853118075
0.5,1750000,190.18470867717244,201.14721644319638,164.3644800500698
0.5,1760000,190.12994592899946,201.10424173741328,164.2730437221216
0.5,1770000,190.07550908793172,201.0615353710694,164.18216302206008
0.5,1780000,190.02139438948436,201.01909409065698,164.09183153573684
0.5,1790000,189.96759813349863,200.97691470095887,164.00204295767747
0.5,1800000,189.91411668269046,200.934994063688,163.9127910886481
0.5,1810000,189.8609464612398,200.89332909616473,163.82406983328792
0.5,1820000,189.808083953419,200.85191676999023,163.73587319784616
0.5,1830000,189.75552570225923,200.81075410979534,163.64819528794578
0.5,1840000,189.7032683082537,200.76983819202394,163.56103030641057
0.5,1850000,189.65130842809626,200.72916614372937,163.47437255116958
0.5,1860000,189.59964277345432,200.68873514143138,163.3882164131945
0.5,1870000,189.54826810977505,200.64854240997974,163.3025563745149
0.5,1880000,189.49718125512376,200.6085852214751,163.21738700626298
0.5,1890000,189.44637907905337,200.56886089419064,163.13270296679718
0.5,1900000,189.395858501504,200.529366791557,163.04849899984478
0.5,1910000,189.34561649173165,200.4901003211546,162.96476993271102
0.5,1920000,189.2956500672653,200.45105893372676,162.88151067454285
0.5,1930000,189.24595629289138,200.41224012225402,162.7987162146051
0.5,1940000,189.19653227966432,200.37364142099483,162.7163816206529
0.5,1950000,189.14737518394352,200.3352604046305,162.63450203727882
0.5,1960000,189.09848220645446,200.2970946873612,162.55307268436536
0.5,1970000,189.04985059137454,200.25914192206432,162.47208885553937
0.5,1980000,189.0014776254417,200.2213997994698,162.39154591667526
0.5,1990000,188.95336063708646,200.18386604734602,162.31143930444273
0.5,3000000,185.07368808736115,197.1820014607629,155.8894499384686
0.5,4000000,182.40220686019882,195.13672695453167,151.51604460831985
0.5,5000000,180.35662972588145,193.5789114095688,148.197720355135
0.5,6000000,178.7023124037502,192.322922683033,145.5347185666562
0.5,7000000,177.3154510766601,191.27200913686158,143.31706591714558
0.5,8000000,176.1228000064408,190.36938977709465,141.4210926250132
0.5,9000000,175.07746758197712,189.57892101625302,139.76796227030204
0.5,10000000,174.1476442299471,188.87618858723027,138.30440785145635
0.5,11000000,173.31077151806934,188.24393539251892,136.99279422571627
0.5,12000000,172.55027869425365,187.6695178204098,135.8055716390287
0.5,13000000,171.85364033157583,187.14339894683357,134.72198354126283
0.5,14000000,171.2111616717553,186.65820987143078,133.72601323097103
0.5,15000000,170.6151874983035,186.20814029080645,132.80504985805547
0.5,16000000,170.0595689935006,185.78852889981871,131.9489916243913
0.5,17000000,169.53929387983004,185.39557988524194,131.14962509533697
0.5,18000000,169.05022334630033,185.02616166707085,130.40018470189736
0.5,19000000,168.588900813721,184.67766084697612,129.69503321841523
0.5,30000000,164.74156241353032,181.76862094574682,123.88194207838768
0.5,130000000,152.97386412547587,172.81124839830457,106.87691171535928
0.5,230000000,148.62567426667405,169.4672694924567,100.89746266409256
0.5,330000000,145.9384176860419,167.38905962576894,97.28553145682642
0.5,430000000,143.9990608373195,165.88329593735264,94.71870529744402
0.5,530000000,142.4853182675719,164.70435296757762,92.73849994648965
0.5,630000000,141.24602525562656,163.73670203190937,91.13256263534261
0.5,730000000,140.19821152537077,162.91678808875844,89.7854822963258
0.5,830000000,139.2914696034014,162.20592423758006,88.62771104717672
0.5,930000000,138.4929049791787,161.57882171483251,87.6141782927479
0.5,1030000000,137.77987720912017,161.01804868971556,86.71405096003672
0.5,1130000000,137.13614654501947,160.51108451093762,85.90533187916907
0.5,1230000000,136.549673751633,160.0486355835059,85.17179265154302
0.5,1330000000,136.0112895795877,159.62361572468689,84.50112803015234
