Machine_Time,Machine_N_cycles,Machine_Displacement,Machine_Load
242.5500058,1,4.042021751,10.82533073
242.6000179,1,4.042768002,10.82424355
242.6500301,1,4.043690205,10.82315063
242.7000422,1,4.044435978,10.82310772
242.7500544,1,4.045337677,10.82175732
242.8000666,1,4.046158314,10.82306099
242.8500787,1,4.04703331,10.82180119
242.9000909,1,4.047887325,10.82226658
242.950103,1,4.048714638,10.82061195
243.0001152,1,4.04959631,10.82041454
243.0500045,1,4.050362587,10.81932068
243.1000166,1,4.051278114,10.81905746
243.1500288,1,4.051996708,10.81758022
243.200041,1,4.052891731,10.8162775
243.2500531,1,4.053644657,10.81645203
243.3000653,1,4.054512501,10.81477833
243.3500774,1,4.055299282,10.81470108
243.4000896,1,4.056092739,10.81327629
243.4501018,1,4.057001114,10.81317234
243.5001139,1,4.057787895,10.8124342
243.5500032,1,4.058730602,10.80557823
243.6000154,1,4.059489727,10.80173779
243.6500275,1,4.060425758,10.79896069
243.7000397,1,4.06115818,10.79872799
243.7500518,1,4.062039375,10.79649925
243.800064,1,4.062826157,10.79658985
243.8500762,1,4.063639641,10.79441833
243.9000883,1,4.064487457,10.79396248
243.9501005,1,4.065253735,10.7921257
244.0001126,1,4.066182613,10.79145432
244.0500019,1,4.066948891,10.79126263
244.1000141,1,4.067911625,10.78912258
244.1500262,1,4.068698406,10.78892422
244.2000384,1,4.069634438,10.78709888
244.2500506,1,4.070414066,10.78738976
244.3000627,1,4.071302414,10.78600883
244.3500749,1,4.072095871,10.78652
244.400087,1,4.072896004,10.7827549
244.4500992,1,4.073750496,10.77982426
244.5001114,1,4.074482441,10.77762699
244.5500006,1,4.075397968,10.76977921
244.6000128,1,4.076123714,10.76587868
244.650025,1,4.077045918,10.76305008
244.7000371,1,4.077805519,10.76284695
244.7500493,1,4.078707218,10.7612114
244.8000614,1,4.079534531,10.76114845
244.8500736,1,4.080389023,10.75821495
244.9000858,1,4.081243515,10.75771236
244.9500979,1,4.082009792,10.75500298
245.0001101,1,4.082897663,10.75427723
245.0501222,1,4.083602905,10.75285721
245.1000115,1,4.084518433,10.75087357
245.1500237,1,4.08525753,10.74964046
245.2000358,1,4.086145878,10.7480135
245.250048,1,4.086946011,10.74806881
245.3000602,1,4.087821007,10.746665
245.3500723,1,4.088682175,10.74693298
245.4000845,1,4.089509487,10.74565315
245.4500966,1,4.090417862,10.74546814
245.5001088,1,4.091197968,10.74469948
245.550121,1,4.092099667,10.74408531
245.6000102,1,4.09281826,10.74289417
245.6500224,1,4.093733788,10.74170208
245.7000346,1,4.094472885,10.74185753
245.7500467,1,4.095367908,10.74013519
245.8000589,1,4.096168518,10.74076748
245.850071,1,4.096988678,10.73919487
245.9000832,1,4.097856998,10.73890877
245.9500954,1,4.098677158,10.73788548
246.0001075,1,4.09958601,10.73824596
246.0501197,1,4.099680901,10.73552322
246.100009,1,4.099687576,10.72496605
246.1500211,1,4.099687576,10.71456528
246.2000333,1,4.099694252,10.70416164
246.2500454,1,4.099694252,10.69374466
246.3000576,1,4.099694252,10.68361855
246.3500698,1,4.099701405,10.67397308
246.4000819,1,4.099701405,10.66404533
246.4500941,1,4.099701405,10.65429211
246.5001062,1,4.099701405,10.64479923
246.5501184,1,4.099701405,10.63515949
246.6000077,1,4.099701405,10.6254406
246.6500198,1,4.099701405,10.61639118
246.700032,1,4.099701405,10.60782814
246.7500442,1,4.099701405,10.59901047
246.8000563,1,4.099701405,10.59064102
246.8500685,1,4.099701405,10.58138847
246.9000806,1,4.099701405,10.57252312
246.9500928,1,4.099701405,10.56369209
247.000105,1,4.099701405,10.55517864
247.0501171,1,4.099701405,10.54450035
247.1000064,1,4.099701405,10.53467178
247.1500186,1,4.099701405,10.52601433
247.2000307,1,4.099701405,10.5179615
247.2500429,1,4.099701405,10.51040936
247.300055,1,4.099701405,10.5024147
247.3500672,1,4.099701405,10.49521732
247.4000794,1,4.099701405,10.48817825
247.4500915,1,4.099701405,10.48060513
247.5001037,1,4.099701405,10.4718771
247.5501158,1,4.099701405,10.46433067
247.6000051,1,4.099701405,10.45706463
247.6500173,1,4.099701405,10.44953537
247.7000294,1,4.099701405,10.44264793
247.7500416,1,4.099701405,10.43594837
247.8000538,1,4.099701405,10.42800426
247.8500659,1,4.099701405,10.42122841
247.9000781,1,4.099701405,10.41454697
247.9500902,1,4.099701405,10.40820599
248.0001024,1,4.099701405,10.40162277
248.0501146,1,4.099701405,10.39539146
248.1000038,1,4.099701405,10.38932419
248.150016,1,4.099701405,10.38333988
248.2000282,1,4.099701405,10.37748051
248.2500403,1,4.099701405,10.3717041
248.3000525,1,4.099701405,10.3658123
248.3500646,1,4.099701405,10.3599968
248.4000768,1,4.099701405,10.35412216
248.450089,1,4.099701405,10.34851551
248.5001011,1,4.099701405,10.34318733
248.5501133,1,4.099701405,10.33753967
248.6000026,1,4.099701405,10.33139896
248.6500147,1,4.099701405,10.32509041
248.7000269,1,4.099701405,10.31989193
248.750039,1,4.099701405,10.31441021
248.8000512,1,4.099701405,10.30898571
248.8500634,1,4.099701405,10.30343437
248.9000755,1,4.099701405,10.29846096
248.9500877,1,4.099701405,10.29301739
249.0000998,1,4.099701405,10.28753376
249.050112,1,4.099701405,10.28225994
249.1000013,1,4.099701405,10.27681255
249.1500134,1,4.099701405,10.27155972
249.2000256,1,4.099701405,10.26634693
249.2500378,1,4.099701405,10.26188374
249.3000499,1,4.099701405,10.25686264
249.3500621,1,4.099701405,10.25179482
249.4000742,1,4.099701405,10.24691486
249.4500864,1,4.099701405,10.24213409
249.5000986,1,4.099701405,10.23718834
249.5501107,1,4.099701405,10.23231316
249.6001229,1,4.099701405,10.22777748
249.6500122,1,4.098338127,10.22303963
249.7000243,1,4.091740131,10.20802116
249.7500365,1,4.084566116,10.16476917
249.8000486,1,4.076984882,10.08087635
249.8500608,1,4.069139004,9.969721794
249.900073,1,4.061089993,9.860870361
249.9500851,1,4.052803993,9.752405167
250.0000973,1,4.044530869,9.644622803
250.0501094,1,4.036115646,9.535930634
250.1001216,1,4.027775288,9.428839684
250.1500109,1,4.019339561,9.322662354
250.200023,1,4.010951519,9.216823578
250.2500352,1,4.002488613,9.113295555
250.3000474,1,3.994107485,9.011172295
250.3500595,1,3.985665083,8.910105705
250.4000717,1,3.977256536,8.809620857
250.4500838,1,3.968861818,8.711216927
250.500096,1,3.960419416,8.613704681
250.5501082,1,3.952058315,8.518025398
250.6001203,1,3.943650007,8.423903465
250.6500096,1,3.935343266,8.330397606
250.7000218,1,3.926934719,8.237406731
250.7500339,1,3.918621302,8.145207405
250.8000461,1,3.910226345,8.053766251
250.8500582,1,3.901906013,7.962920189
250.9000704,1,3.893477201,7.873307705
250.9500826,1,3.88517046,7.784842491
251.0000947,1,3.876782417,7.696617126
251.0501069,1,3.868489265,7.60884285
251.100119,1,3.860087633,7.521978855
251.1500083,1,3.851814747,7.436420918
251.2000205,1,3.843426704,7.351839542
251.2500326,1,3.835133553,7.26896143
251.3000448,1,3.826765776,7.18775177
251.350057,1,3.81845212,7.106487274
251.4000691,1,3.810064077,7.025439262
251.4500813,1,3.801770926,6.944777012
251.5000934,1,3.793389559,6.865269661
251.5501056,1,3.785096407,6.786375046
251.6001178,1,3.776708364,6.708863258
251.650007,1,3.768435478,6.630824089
251.7000192,1,3.760061026,6.553710461
251.7500314,1,3.751767874,6.477302551
251.8000435,1,3.743372917,6.401941776
251.8500557,1,3.735086441,6.3278265
251.9000678,1,3.726698399,6.2539258
251.95008,1,3.718418837,6.181943893
252.0000922,1,3.710044384,6.109595299
252.0501043,1,3.701744318,6.037090302
252.1001165,1,3.693362951,5.965036869
252.1500058,1,3.685096979,5.89436388
252.2000179,1,3.676695347,5.824253082
252.2500301,1,3.668408871,5.754790306
252.3000422,1,3.660034418,5.686300755
252.3500544,1,3.651747942,5.619195461
252.4000666,1,3.643373489,5.551938534
252.4500787,1,3.635073423,5.486093998
252.5000909,1,3.626692057,5.419784546
252.550103,1,3.618398905,5.354563236
252.6001152,1,3.610017538,5.290415287
252.6500045,1,3.601737976,5.226509571
252.7000166,1,3.593356609,5.162140369
252.7500288,1,3.585070372,5.097448826
252.800041,1,3.576695681,5.03387928
252.8500531,1,3.568395853,4.970751762
252.9000653,1,3.5600214,4.90831089
252.9500774,1,3.55172801,4.846194267
253.0000896,1,3.543346882,4.784710407
253.0501018,1,3.535060406,4.722402096
253.1001139,1,3.526665449,4.661760807
253.1500032,1,3.518392801,4.601933479
253.2000154,1,3.510025024,4.542249203
253.2500275,1,3.501738548,4.48389864
253.3000397,1,3.493370771,4.427258968
253.3500518,1,3.485084295,4.37032032
253.400064,1,3.476709843,4.313960075
253.4500762,1,3.468423367,4.258264542
253.5000883,1,3.460042238,4.202502251
253.5501005,1,3.451721907,4.146997452
253.6001126,1,3.44334054,4.092105389
253.6500019,1,3.435060978,4.037424088
253.7000141,1,3.426686287,3.982180834
253.7500262,1,3.418386459,3.927475214
253.8000384,1,3.410011768,3.873515844
253.8500506,1,3.401725531,3.819773912
253.9000627,1,3.393357754,3.766614676
253.9500749,1,3.385057688,3.714070797
254.000087,1,3.376689911,3.660900116
254.0500992,1,3.368390083,3.608571529
254.1001114,1,3.360015631,3.55634141
254.1500006,1,3.35173583,3.504583597
254.2000128,1,3.343361378,3.453317642
254.250025,1,3.335081816,3.403003454
254.3000371,1,3.326700449,3.353140593
254.3500493,1,3.318413973,3.304505587
254.4000614,1,3.310012341,3.255940914
254.4500736,1,3.301712513,3.208346367
254.5000858,1,3.293351412,3.160575867
254.5500979,1,3.285051584,3.113496065
254.6001101,1,3.276670218,3.06702733
254.6501222,1,3.268390656,3.020544529
254.7000115,1,3.260022879,2.973361492
254.7500237,1,3.251729727,2.926406622
254.8000358,1,3.24336195,2.879686117
254.850048,1,3.235034704,2.833527088
254.9000602,1,3.226673841,2.78780508
254.9500723,1,3.21838069,2.742474079
255.0000845,1,3.210005999,2.69677496
255.0500966,1,3.201712847,2.651102304
255.1001088,1,3.193338394,2.606080055
255.150121,1,3.185045242,2.561096191
255.2000102,1,3.176697731,2.517656326
255.2500224,1,3.168384314,2.475236177
255.3000346,1,3.160016537,2.433276892
255.3500467,1,3.151723385,2.391119957
255.4000589,1,3.143342018,2.349493504
255.450071,1,3.135048866,2.308246613
255.5000832,1,3.126681089,2.267364025
255.5500954,1,3.118381262,2.226806402
255.6001075,1,3.110006571,2.185675621
255.6501197,1,3.101713419,2.144948244
255.700009,1,3.093352556,2.104362488
255.7500211,1,3.08505249,2.06456995
255.8000333,1,3.076678038,2.024881363
255.8500454,1,3.068384886,1.985402465
255.9000576,1,3.060010195,1.945560336
255.9500698,1,3.051717043,1.906377196
256.0000819,1,3.043349266,1.868486881
256.0500941,1,3.035042524,1.830364704
256.1001062,1,3.026681662,1.793168545
256.1501184,1,3.018354654,1.756532073
256.2000077,1,3.010007143,1.721093416
256.2500198,1,3.001700401,1.685581326
256.300032,1,2.993332624,1.6509341
256.3500442,1,2.985039473,1.615974545
256.4000563,1,2.976678371,1.581095338
256.4500685,1,2.968371868,1.545423508
256.5000806,1,2.960017443,1.510159254
256.5500928,1,2.951717615,1.475614429
256.600105,1,2.943329573,1.44132328
256.6501171,1,2.935043097,1.407504201
256.7000064,1,2.92668891,1.372523665
256.7500186,1,2.918388844,1.338065863
256.8000307,1,2.910027981,1.303828597
256.8500429,1,2.901707649,1.270524383
256.900055,1,2.893346786,1.238637567
256.9500672,1,2.885040045,1.206651449
257.0000794,1,2.876651764,1.174840331
257.0500915,1,2.868345022,1.144012094
257.1001037,1,2.859984159,1.114773393
257.1501158,1,2.851684093,1.088265061
257.2000051,1,2.84335041,1.064292312
257.2500173,1,2.835043669,1.041026473
257.3000294,1,2.826689482,1.01798439
257.3500416,1,2.818389416,0.993770063
257.4000538,1,2.810014963,0.968858719
257.4500659,1,2.801681042,0.94515264
257.5000781,1,2.793320179,0.92161864
257.5500902,1,2.785006523,0.898301065
257.6001024,1,2.776652336,0.875335574
257.6501146,1,2.768345594,0.852778316
257.7000038,1,2.760011673,0.829850912
257.750016,1,2.75170517,0.806683958
257.8000282,1,2.743350744,0.782952666
257.8500403,1,2.735044241,0.757973731
257.9000525,1,2.72666955,0.732224643
257.9500646,1,2.718369722,0.705096126
258.0000768,1,2.710008621,0.678181529
258.050089,1,2.70170188,0.650586903
258.1001011,1,2.693347692,0.622276902
258.1501133,1,2.685034275,0.594321549
258.2000026,1,2.676693678,0.567214012
258.2500147,1,2.668386936,0.540154219
258.3000269,1,2.65999198,0.513804197
258.350039,1,2.651691914,0.489009053
258.4000512,1,2.643331051,0.466341913
258.4500634,1,2.635010719,0.444280058
258.5000755,1,2.626670122,0.423789859
258.5500877,1,2.61836338,0.403519928
258.6000998,1,2.609995604,0.38448438
258.650112,1,2.601702452,0.365901768
258.7000013,1,2.59335494,0.347619653
258.7500134,1,2.585021257,0.330789
258.8000256,1,2.576666832,0.314389259
258.8500378,1,2.568333149,0.298413545
258.9000499,1,2.559992552,0.283212453
258.9500621,1,2.551678896,0.268523484
259.0000742,1,2.543318033,0.254559398
259.0500864,1,2.535011292,0.241399243
259.1000986,1,2.526657104,0.228147209
259.1501107,1,2.518350363,0.215358675
259.2001229,1,2.509975672,0.203244254
259.2500122,1,2.50168252,0.191481188
259.3000243,1,2.493341923,0.179667443
259.3500365,1,2.485035181,0.168187365
259.4000486,1,2.476680994,0.156527907
259.4500608,1,2.468367577,0.145809516
259.500073,1,2.46001339,0.135774329
259.5500851,1,2.451693058,0.126019135
259.6000973,1,2.443331957,0.117954902
259.6501094,1,2.434998274,0.110190861
259.7001216,1,2.426650763,0.102278493
259.7500109,1,2.418350697,0.094766617
259.800023,1,2.40999651,0.087679021
259.8500352,1,2.401683092,0.08013352
259.9000474,1,2.393328905,0.073552661
259.9500595,1,2.385022163,0.066383094
260.0000717,1,2.376667976,0.059795119
260.0500838,1,2.368327379,0.053345673
260.100096,1,2.359979868,0.046863552
260.1501082,1,2.351659536,0.040536836
260.2001203,1,2.343312263,0.034767933
260.2500096,1,2.335019112,0.028647458
260.3000218,1,2.32665801,0.02353145
260.3500339,1,2.318344593,0.018505279
260.4000461,1,2.309983492,0.013971216
260.4500582,1,2.301649809,0.009739589
260.5000704,1,2.293295383,0.006235033
260.5500826,1,2.2849617,0.003129639
260.6000947,1,2.276614189,0.000354498
260.6501069,1,2.268314362,-0.001371005
260.700119,1,2.25996685,-0.002403285
260.7500083,1,2.251680374,-0.002164718
260.8000205,1,2.243346691,-0.002286278
260.8500326,1,2.23501277,-0.002542015
260.9000448,1,2.226672173,-0.002214673
260.950057,1,2.218324661,-0.002319331
261.0000691,1,2.209970474,-0.002283636
261.0500813,1,2.201643467,-0.002435479
261.1000934,1,2.193295956,-0.002442427
261.1501056,1,2.184968948,-0.002477727
261.2001178,1,2.176621437,-0.002194132
261.250007,1,2.168321609,-0.002321221
261.3000192,1,2.159987688,-0.002192587
261.3500314,1,2.151653767,-0.002253654
261.4000435,1,2.143306494,-0.002446526
261.4500557,1,2.134986162,-0.001965086
261.5000678,1,2.126645565,-0.002117332
261.55008,1,2.118318319,-0.002231054
261.6000922,1,2.109984636,-0.002301489
261.6501043,1,2.101657391,-0.002494021
261.7001165,1,2.093310118,-0.002367117
261.7500058,1,2.085010052,-0.002201218
261.8000179,1,2.076642275,-0.002127634
261.8500301,1,2.068328857,-0.002165788
261.9000422,1,2.059981346,-0.002333931
261.9500544,1,2.051661015,-0.002479602
262.0000666,1,2.043320417,-0.002390802
262.0500787,1,2.03499341,-0.002088746
262.1000909,1,2.026666403,-0.002172709
262.150103,1,2.018339157,-0.002052359
262.2001152,1,2.00999856,-0.002555613
262.2500045,1,2.001685143,-0.002556712
262.3000166,1,1.993330956,-0.002240862
262.3500288,1,1.985010624,-0.002289535
262.400041,1,1.976663232,-0.002253643
262.4500531,1,1.9683429,-0.002370108
262.5000653,1,1.960009098,-0.002424999
262.5500774,1,1.951681972,-0.002339091
262.6000896,1,1.943327785,-0.002229221
262.6501018,1,1.935014248,-0.002200154
262.7001139,1,1.926639676,-0.002064351
262.7500032,1,1.918333054,-0.002152446
262.8000154,1,1.909992337,-0.002367097
262.8500275,1,1.90165174,-0.002127834
262.9000397,1,1.893324614,-0.002099677
262.9500518,1,1.885004401,-0.002107884
263.000064,1,1.87665689,-0.002133239
263.0500762,1,1.868336678,-0.002326421
263.1000883,1,1.859968901,-0.002390926
263.1501005,1,1.851641774,-0.002165177
263.2001126,1,1.843314767,-0.002113639
263.2500019,1,1.835008025,-0.001905188
263.3000141,1,1.826667309,-0.002094929
263.3500262,1,1.818353891,-0.002351142
263.4000384,1,1.809999704,-0.002185928
263.4500506,1,1.801665783,-0.00171556
263.5000627,1,1.793325186,-0.002100273
263.5500749,1,1.784964204,-0.002010328
263.600087,1,1.776623487,-0.002378098
263.6500992,1,1.768289685,-0.002406982
263.7001114,1,1.759962559,-0.002126476
263.7500006,1,1.751649141,-0.002249707
263.8000128,1,1.74331522,-0.002176787
263.850025,1,1.734994888,-0.002068666
263.9000371,1,1.726661086,-0.002507868
263.9500493,1,1.718340755,-0.002183852
264.0000614,1,1.709979773,-0.001934866
264.0500736,1,1.70164597,-0.001879947
264.1000858,1,1.693318844,-0.001970334
264.1500979,1,1.684978247,-0.002080503
264.2001101,1,1.676644325,-0.002247425
264.2501222,1,1.668310523,-0.001742572
264.3000115,1,1.659990191,-0.001986196
264.3500237,1,1.651669979,-0.001961461
264.4000358,1,1.643308997,-0.002038912
264.450048,1,1.634968281,-0.002320159
264.5000602,1,1.626641273,-0.002336739
264.5500723,1,1.618300557,-0.002093512
264.6000845,1,1.609966755,-0.001828897
264.6500966,1,1.601653218,-0.002073612
264.7001088,1,1.593305826,-0.002237106
264.750121,1,1.584972024,-0.002051107
264.8000102,1,1.576665282,-0.00202422
264.8500224,1,1.568297505,-0.002175802
264.9000346,1,1.559983969,-0.001860431
264.9500467,1,1.551656842,-0.00195933
265.0000589,1,1.54330945,-0.002234603
265.050071,1,1.534975648,-0.002112417
265.1000832,1,1.526641726,-0.002109709
265.1500954,1,1.518301129,-0.002013945
265.2001075,1,1.509974003,-0.001863753
265.2501197,1,1.501640201,-0.001974473
265.300009,1,1.493313074,-0.002106283
265.3500211,1,1.484992862,-0.002284376
265.4000333,1,1.47665894,-0.001799272
265.4500454,1,1.468331933,-0.001919533
265.5000576,1,1.459998012,-0.001852249
265.5500698,1,1.451664209,-0.002296603
265.6000819,1,1.443330288,-0.002222756
265.6500941,1,1.434996486,-0.00188398
265.7001062,1,1.426662564,-0.001985765
265.7501184,1,1.418315172,-0.001901742
265.8000077,1,1.410001636,-0.001838951
265.8500198,1,1.401661038,-0.00202732
265.900032,1,1.393327236,-0.002045594
265.9500442,1,1.385006905,-0.002068531
266.0000563,1,1.376672983,-0.001947546
266.0500685,1,1.368332386,-0.001843103
266.1000806,1,1.359998584,-0.00177479
266.1500928,1,1.351630807,-0.002140987
266.200105,1,1.34330368,-0.002005064
266.2501171,1,1.334963083,-0.001880563
266.3000064,1,1.326656342,-0.00184058
266.3500186,1,1.318342805,-0.0017298
266.4000307,1,1.309995413,-0.002235368
266.4500429,1,1.301654816,-0.00213781
266.500055,1,1.293327689,-0.001878962
266.5500672,1,1.284980297,-0.00200104
266.6000794,1,1.276632905,-0.001961708
266.6500915,1,1.268305779,-0.001814657
266.7001037,1,1.259971976,-0.001912304
266.7501158,1,1.251638055,-0.002256842
266.8000051,1,1.243331313,-0.001827102
266.8500173,1,1.234990716,-0.001961761
266.9000294,1,1.226670384,-0.001868362
266.9500416,1,1.218336582,-0.002164053
267.0000538,1,1.210002661,-0.002098882
267.0500659,1,1.201648474,-0.002213769
267.1000781,1,1.193321466,-0.001962087
267.1500902,1,1.18498075,-0.001963543
267.2001024,1,1.176653743,-0.001899363
267.2501146,1,1.168306231,-0.002127153
267.3000038,1,1.160006285,-0.002248039
267.350016,1,1.151686072,-0.00218177
267.4000282,1,1.143345356,-0.002070514
267.4500403,1,1.135018349,-0.00170673
267.5000525,1,1.126670957,-0.002188242
267.5500646,1,1.118323445,-0.002264519
267.6000768,1,1.110003233,-0.002315579
267.650089,1,1.101662517,-0.002164426
267.7001011,1,1.093328714,-0.002025683
267.7501133,1,1.084994793,-0.002081113
267.8000026,1,1.076681376,-0.002280511
267.8500147,1,1.068340659,-0.00253126
267.9000269,1,1.059993267,-0.002025898
267.950039,1,1.051659465,-0.002067344
268.0000512,1,1.043339133,-0.002140051
268.0500634,1,1.034991741,-0.001950011
268.1000755,1,1.026664615,-0.002235724
268.1500877,1,1.018317223,-0.002462255
268.2000998,1,1.009990096,-0.002014845
268.250112,1,1.001656294,-0.001827586
268.3000013,1,0.993342757,-0.001935637
268.3500134,1,0.984995365,-0.001931923
268.4000256,1,0.976668298,-0.002214721
268.4500378,1,0.968320847,-0.002262458
268.5000499,1,0.960000575,-0.002006021
268.5500621,1,0.951653123,-0.002124458
268.6000742,1,0.943326056,-0.001888917
268.6500864,1,0.934985459,-0.002330322
268.7000986,1,0.926651597,-0.002184512
268.7501107,1,0.91831094,-0.001916762
268.8001229,1,0.909977078,-0.001980248
268.8500122,1,0.901636422,-0.002106713
268.9000243,1,0.89332974,-0.001964021
268.9500365,1,0.884982288,-0.002402305
269.0000486,1,0.876655221,-0.001932463
269.0500608,1,0.868314564,-0.002110632
269.100073,1,0.859994292,-0.001985834
269.1500851,1,0.851653636,-0.002083735
269.2000973,1,0.843319774,-0.001977339
269.2501094,1,0.834965587,-0.002258413
269.3001216,1,0.826658845,-0.001779971
269.3500109,1,0.818338573,-0.001759965
269.400023,1,0.810011506,-0.001912566
269.4500352,1,0.801664054,-0.001965633
269.5000474,1,0.793336987,-0.002109413
269.5500595,1,0.784976006,-0.002066973
269.6000717,1,0.776662529,-0.001958243
269.6500838,1,0.768294752,-0.002036772
269.700096,1,0.759981215,-0.002102975
269.7501082,1,0.751620233,-0.00224955
269.8001203,1,0.743313491,-0.002069227
269.8500096,1,0.734993219,-0.001959441
269.9000218,1,0.726672947,-0.002020324
269.9500339,1,0.718332291,-0.001916167
270.0000461,1,0.710012019,-0.001774757
270.0500582,1,0.701664567,-0.002169836
270.1000704,1,0.69332397,-0.002033793
270.1500826,1,0.684962988,-0.001952071
270.2000947,1,0.676649451,-0.001917688
270.2501069,1,0.668302059,-0.001756391
270.300119,1,0.659974933,-0.001825887
270.3500083,1,0.651661456,-0.001982711
270.4000205,1,0.643341124,-0.001734894
270.4500326,1,0.634993732,-0.001738831
270.5000448,1,0.626680195,-0.00174684
270.550057,1,0.618305683,-0.001969883
270.6000691,1,0.609985411,-0.001824941
270.6500813,1,0.601644754,-0.002137407
270.7000934,1,0.593324423,-0.002027377
270.7501056,1,0.584977031,-0.001748809
270.8001178,1,0.576663494,-0.001932924
270.850007,1,0.568316102,-0.002025079
270.9000192,1,0.55999583,-0.002079105
270.9500314,1,0.551634848,-0.002352306
271.0000435,1,0.543321311,-0.002034669
271.0500557,1,0.534980655,-0.001773314
271.1000678,1,0.526660383,-0.002095961
271.15008,1,0.518306196,-0.002023574
271.2000922,1,0.509999454,-0.002137255
271.2501043,1,0.501631677,-0.002218266
271.3001165,1,0.493324965,-0.001797541
271.3500058,1,0.485004663,-0.001983195
271.4000179,1,0.476657242,-0.001761564
271.4500301,1,0.468303055,-0.002132057
271.5000422,1,0.459989518,-0.002045572
271.5500544,1,0.451635331,-0.001919682
271.6000666,1,0.443328589,-0.001865577
271.6500787,1,0.434981197,-0.001971948
271.7000909,1,0.42666766,-0.001905241
271.750103,1,0.418320239,-0.002078797
271.8001152,1,0.409999967,-0.002111315
271.8500045,1,0.40164575,-0.002022641
271.9000166,1,0.393325478,-0.001941142
271.9500288,1,0.384984821,-0.002047004
272.000041,1,0.376664519,-0.001953959
272.0500531,1,0.368303537,-0.002104588
272.1000653,1,0.359996825,-0.002042391
272.1500774,1,0.351642609,-0.00190536
272.2000896,1,0.343329102,-0.002008763
272.2501018,1,0.334974915,-0.001808366
272.3001139,1,0.326641053,-0.002217623
272.3500032,1,0.318313986,-0.002155639
272.4000154,1,0.309993684,-0.00205618
272.4500275,1,0.301632702,-0.002040204
272.5000397,1,0.293332756,-0.001966466
272.5500518,1,0.284971774,-0.001930132
272.600064,1,0.276658267,-0.002073866
272.6500762,1,0.268324405,-0.002137448
272.7000883,1,0.259990543,-0.00206666
272.7501005,1,0.251636356,-0.001828681
272.8001126,1,0.243322834,-0.001915681
272.8500019,1,0.234975412,-0.002055054
272.9000141,1,0.226668686,-0.001964569
272.9500262,1,0.218314484,-0.001968296
273.0000384,1,0.209994197,-0.002027175
273.0500506,1,0.201639995,-0.002021983
273.1000627,1,0.193326473,-0.001936014
273.1500749,1,0.184951931,-0.002249467
273.200087,1,0.176645204,-0.002027975
273.2500992,1,0.168284222,-0.001845928
273.3001114,1,0.159991056,-0.001678424
273.3500006,1,0.151663974,-0.001717706
273.4000128,1,0.143343687,-0.002179227
273.450025,1,0.134982705,-0.001816534
273.5000371,1,0.126675963,-0.002091192
273.5500493,1,0.118314989,-0.001816525
273.6000614,1,0.109981135,-0.00168682
273.6500736,1,0.101620153,-0.00172693
273.7000858,1,0.093320206,-0.001732912
273.7500979,1,0.084959224,-0.00198789
273.8001101,1,0.07666605,-0.001828762
273.8501222,1,0.068311855,-0.001856169
273.9000115,1,0.060018685,-0.001623072
273.9500237,1,0.051684827,-0.00175181
274.0000358,1,0.043344188,-0.00194688
274.050048,1,0.03498321,-0.001930705
274.1000602,1,0.026683258,-0.001724543
274.1500723,1,0.018315496,-0.00170885
274.2000845,1,0.010008764,-0.001810949
274.2500966,1,0.001647784,-0.00175182
274.3001088,1,-0.006665729,-0.001826227
274.350121,1,-0.015006366,-0.001744283
274.4000102,1,-0.023299536,-0.001782135
274.4500224,1,-0.03168764,-0.001688894
274.5000346,1,-0.03998081,-0.001694579
274.5500467,1,-0.048341792,-0.002087728
274.6000589,1,-0.056655303,-0.002187986
274.650071,1,-0.065002725,-0.001810496
274.7000832,1,-0.073323019,-0.001745631
274.7500954,1,-0.081677213,-0.001906373
274.8001075,1,-0.089983948,-0.001855994
274.8501197,1,-0.09835849,-0.00220261
274.900009,1,-0.106651664,-0.00177235
274.9500211,1,-0.115012638,-0.001751143
275.0000333,1,-0.123332933,-0.001834231
275.0500454,1,-0.131680354,-0.001882702
275.1000576,1,-0.139987081,-0.001970738
275.1500698,1,-0.148348063,-0.002122312
275.2000819,1,-0.15664801,-0.001653296
275.2500941,1,-0.165015772,-0.001829405
275.3001062,1,-0.173315734,-0.001667213
275.3501184,1,-0.181690276,-0.001986874
275.4000077,1,-0.189983442,-0.002126626
275.4500198,1,-0.198344424,-0.002000235
275.500032,1,-0.206651151,-0.001798483
275.5500442,1,-0.215025693,-0.001920313
275.6000563,1,-0.223332435,-0.001773735
275.6500685,1,-0.231706977,-0.002019957
275.7000806,1,-0.240006924,-0.002083675
275.7500928,1,-0.248395026,-0.001995612
275.800105,1,-0.256694973,-0.001821364
275.8501171,1,-0.265062749,-0.001789784
275.9000064,1,-0.273342341,-0.001843028
275.9500186,1,-0.281703323,-0.002090724
276.0000307,1,-0.289996505,-0.001882632
276.0500429,1,-0.298364252,-0.001995166
276.100055,1,-0.306657434,-0.001984889
276.1500672,1,-0.315025181,-0.001872616
276.2000794,1,-0.323345482,-0.002045236
276.2500915,1,-0.331713259,-0.002078092
276.3001037,1,-0.340019971,-0.002053099
276.3501158,1,-0.348374188,-0.001630014
276.4000051,1,-0.35665378,-0.001675983
276.4500173,1,-0.365021557,-0.001864807
276.5000294,1,-0.373321503,-0.001904984
276.5500416,1,-0.38168925,-0.001889855
276.6000538,1,-0.389989197,-0.001908449
276.6500659,1,-0.398363739,-0.001715416
276.7000781,1,-0.406670481,-0.001908631
