N_cycles,Load,eyy,exx,Specimen_name
1650,621.475714,-0.00233571,0.00705952,
1650,630.276497,-0.00231882,0.00685836,
1650,524.831361,-0.00185785,0.00553147,
1650,343.908272,-0.00111178,0.00370026,
1650,181.784698,-0.000559553,0.00217316,
1650,79.527639,-0.00028368,0.00130748,
1650,73.750622,-0.000353402,0.00151563,
1650,180.374256,-0.000782384,0.00277278,
1650,353.530194,-0.00144701,0.00455667,
1650,517.151208,-0.00204875,0.00614261,
1750,625.127411,-0.00236109,0.00710009,
1750,628.682502,-0.00231872,0.00684102,
1750,519.121965,-0.00185486,0.0055203,
1750,347.965709,-0.00112044,0.00373293,
1750,181.388615,-0.000553103,0.00216939,
1750,77.81772,-0.000291397,0.00131288,
1750,77.788738,-0.000342737,0.00155552,
1750,181.929606,-0.000765535,0.00277122,
1750,352.718707,-0.00146601,0.00455288,
1750,519.006038,-0.00206661,0.00615415,
1800,622.596341,-0.00233175,0.00708256,
1800,628.672842,-0.00232152,0.00686471,
1800,523.29533,-0.00185465,0.00555073,
1800,345.598871,-0.0010956,0.0037163,
1800,180.354935,-0.000549335,0.00218488,
1800,80.174897,-0.000284609,0.00133579,
1800,75.441221,-0.000357429,0.00154457,
1800,181.64945,-0.000779019,0.00278817,
1800,351.259961,-0.0014358,0.00457573,
1800,519.199249,-0.0020646,0.00617175,
1850,621.833156,-0.00235336,0.00707442,
1850,628.885374,-0.0023267,0.00686167,
1850,521.498465,-0.00185522,0.00554636,
1850,346.584248,-0.00110119,0.00372139,
1850,181.871643,-0.000565059,0.00217067,
1850,82.648001,-0.000314507,0.00135747,
1850,74.39788,-0.000344342,0.00152592,
1850,180.383916,-0.000768106,0.00278719,
1850,354.245076,-0.00146531,0.00459171,
1850,517.18019,-0.00206219,0.00614663,
1900,623.736289,-0.00236631,0.00710378,
1900,629.136549,-0.00231475,0.00687325,
1900,520.860867,-0.00185369,0.00553963,
1900,344.922631,-0.00111689,0.00373328,
1900,181.30167,-0.000566307,0.00218752,
1900,79.392391,-0.000290367,0.00134229,
1900,74.620073,-0.000355376,0.00154738,
1900,181.465899,-0.000771255,0.00280408,
1900,352.322623,-0.00143213,0.00457781,
1900,519.228231,-0.00205919,0.00617827,
1950,624.142033,-0.00239465,0.00709744,
1950,629.378063,-0.00228846,0.00687655,
1950,521.063739,-0.00184251,0.00554583,
1950,345.898348,-0.00114443,0.00372851,
1950,180.712375,-0.000562447,0.0021876,
1950,78.387693,-0.0002923,0.00134127,
1950,76.049836,-0.000369931,0.00157605,
1950,179.736659,-0.000763045,0.00279203,
1950,353.018184,-0.00145103,0.00459004,
1950,519.092983,-0.00207063,0.0061835,
2000,623.069709,-0.00236355,0.00711012,
2000,628.740466,-0.00231797,0.00687109,
2000,519.72092,-0.0018593,0.00555026,
2000,343.570152,-0.00111341,0.00373167,
2000,178.799584,-0.00056506,0.0021973,
2000,82.222936,-0.000289302,0.00135219,
2000,73.818246,-0.000361368,0.00155151,
2000,179.25363,-0.000772863,0.00280596,
2000,356.727841,-0.00145117,0.00459062,
2000,514.581497,-0.00207088,0.0061608,
2050,624.26762,-0.00238738,0.00712273,
2050,628.3154,-0.00231272,0.00685725,
2050,521.131363,-0.0018551,0.00555912,
2050,347.183203,-0.00110476,0.00375337,
2050,179.823604,-0.00056168,0.00219069,
2050,80.155576,-0.000324446,0.00135854,
2050,78.522941,-0.000347249,0.00157979,
2050,182.586525,-0.000759171,0.00281006,
2050,352.322623,-0.00145893,0.00461045,
2050,517.325099,-0.00207057,0.00617909,
2100,623.349866,-0.00237631,0.00708371,
2100,627.262398,-0.00232259,0.00688497,
2100,521.643373,-0.00186698,0.00555022,
2100,343.666758,-0.00112701,0.00372303,
2100,180.383916,-0.000582536,0.00220186,
2100,80.445393,-0.000295839,0.00135991,
2100,74.900229,-0.000398445,0.0015629,
2100,180.190705,-0.000797331,0.00280584,
2100,354.988939,-0.00144075,0.00461902,
2100,517.537631,-0.00206218,0.00617375,
2150,619.910702,-0.0023659,0.00709745,
2150,630.537332,-0.0023384,0.006904,
2150,521.797942,-0.0018527,0.00553706,
2150,342.565453,-0.00109631,0.00373802,
2150,183.079213,-0.000569477,0.00223174,
2150,78.213803,-0.000315837,0.00135735,
2150,75.199707,-0.000360533,0.00157098,
2150,183.697489,-0.000783263,0.00284642,
2150,354.9986,-0.00143683,0.00460351,
2150,518.262174,-0.00206997,0.00619319,
2200,622.403129,-0.00238946,0.00711642,
2200,629.059265,-0.00230688,0.00689431,
2200,521.121702,-0.00183973,0.00555709,
2200,344.178768,-0.001112,0.00374545,
2200,178.500107,-0.000561984,0.00219366,
2200,80.976724,-0.00031611,0.00138389,
2200,75.103101,-0.000356622,0.0015789,
2200,181.659111,-0.000770211,0.00283755,
2200,354.158131,-0.0014608,0.00461213,
2200,518.967395,-0.00206205,0.0062035,
2250,623.697646,-0.00236087,0.00710603,
2250,627.938638,-0.00233338,0.00687461,
2250,521.266611,-0.00186503,0.00556716,
2250,344.536208,-0.00109719,0.00374655,
2250,179.195667,-0.000558157,0.00219699,
2250,80.319805,-0.000304046,0.00137141,
2250,74.56211,-0.000380584,0.00157621,
2250,181.243706,-0.000783216,0.00282291,
2250,353.945598,-0.00141746,0.00460824,
2250,519.682278,-0.00207546,0.00620916,
2300,624.876236,-0.00239166,0.00713198,
2300,626.566837,-0.00231781,0.00688805,
2300,519.865828,-0.0018641,0.00557122,
2300,345.328375,-0.00108263,0.00374087,
2300,177.988097,-0.000555484,0.00220622,
2300,79.846438,-0.0003038,0.00137567,
2300,73.992136,-0.000370209,0.00157011,
2300,181.890964,-0.000781109,0.00284952,
2300,355.027581,-0.00143368,0.00463255,
2300,516.697162,-0.00206776,0.00618615,
2350,624.171014,-0.00239029,0.00713049,
2350,627.156132,-0.00231418,0.00688301,
2350,521.353556,-0.00186025,0.00557315,
2350,344.941952,-0.00109164,0.00374809,
2350,180.065118,-0.000564064,0.00221357,
2350,79.730511,-0.000311692,0.00137785,
2350,77.044874,-0.000371399,0.00159776,
2350,182.663809,-0.000777255,0.00284655,
2350,354.3127,-0.00143777,0.00463299,
2350,517.663219,-0.00207553,0.00619192,
2400,623.07937,-0.00238096,0.0071365,
2400,629.812789,-0.00233555,0.0069165,
2400,519.962434,-0.0018572,0.00555027,
2400,342.826289,-0.00109417,0.00373891,
2400,181.320991,-0.000573446,0.00223953,
2400,80.126594,-0.000309822,0.00138904,
2400,75.093441,-0.00037544,0.00160666,
2400,182.518901,-0.000772802,0.00285315,
2400,354.206433,-0.00144529,0.00462898,
2400,519.672617,-0.00207227,0.00621345,
2450,624.654043,-0.00237675,0.00713692,
2450,628.276758,-0.00232972,0.00689145,
2450,519.54703,-0.00185898,0.00558068,
2450,344.777723,-0.00109046,0.00375758,
2450,181.234046,-0.000566676,0.00221661,
2450,81.276201,-0.000320888,0.00140114,
2450,76.049836,-0.000370881,0.00158449,
2450,181.47556,-0.000778365,0.00286568,
2450,355.18215,-0.0014455,0.00464238,
2450,517.305778,-0.00207476,0.00619584,
2500,623.871537,-0.00239368,0.00713181,
2500,624.692685,-0.00231192,0.00687903,
2500,521.58541,-0.00186608,0.00560711,
2500,344.207749,-0.00110291,0.00377751,
2500,178.422822,-0.000559589,0.00220452,
2500,79.353749,-0.000309766,0.00141034,
2500,76.291351,-0.000390555,0.00161856,
2500,181.185743,-0.000789753,0.00284861,
2500,355.607215,-0.00140671,0.00465977,
2500,520.030058,-0.00205694,0.00622577,
2550,623.214618,-0.00240034,0.00712629,
2550,627.726105,-0.00231444,0.00689685,
2550,521.285932,-0.0018373,0.00558723,
2550,345.222109,-0.00109713,0.0037627,
2550,180.973211,-0.000572048,0.00222436,
2550,79.827117,-0.000306523,0.00140121,
2550,77.267067,-0.000398211,0.00161899,
2550,182.905323,-0.000774836,0.00285989,
2550,355.191811,-0.00141285,0.00464413,
2550,519.943113,-0.0020687,0.00623093,
2600,625.27232,-0.00237391,0.00715551,
2600,628.296079,-0.00232884,0.00688214,
2600,519.88515,-0.00185084,0.00557536,
2600,344.256052,-0.00110108,0.00377473,
2600,179.234309,-0.000556926,0.00222325,
2600,77.692132,-0.000311485,0.0014009,
2600,77.682472,-0.000385211,0.00163119,
2600,180.229347,-0.000768064,0.00284373,
2600,355.017921,-0.00145492,0.00464977,
2600,520.464784,-0.00207276,0.0062314,
2650,621.620623,-0.00238053,0.00713331,
2650,629.175191,-0.00231737,0.00691404,
2650,519.827186,-0.00183599,0.00556425,
2650,342.67172,-0.00109006,0.00375543,
2650,181.369294,-0.000569769,0.00225015,
2650,78.870721,-0.000326241,0.00139837,
2650,74.967853,-0.00037079,0.00162127,
2650,182.538222,-0.00077152,0.00288677,
2650,354.670141,-0.00144299,0.00464925,
2650,518.764524,-0.00206554,0.0062161,
2700,622.731589,-0.00234408,0.00712185,
2700,628.827411,-0.0023209,0.00688991,
2700,519.518048,-0.00184341,0.00555956,
2700,343.676418,-0.00107644,0.00376035,
2700,180.96355,-0.000570296,0.00225593,
2700,79.933383,-0.000330355,0.00140877,
2700,75.528166,-0.000380132,0.00162666,
2700,183.446315,-0.000786797,0.00289287,
2700,357.162566,-0.00143098,0.00465658,
2700,516.697162,-0.00205383,0.00619276,
