MD_N_cycles--1,MD_Load--1,MD_index--1 ,exx--1 ,eyy--1 ,exy--1
221500,899.775529,2346,-0.00197951,0.00631706,-0.000193802
221500,768.092054,2347,-0.00190061,0.00609689,-0.000186298
221500,532.395517,2348,-0.00151006,0.00497058,-0.0001644
221500,274.327779,2349,-0.000955801,0.00340277,-0.000126203
221500,112.864381,2350,-0.000469497,0.0020117,-0.000110141
221500,93.247185,2351,-0.000229775,0.00133824,-0.0000773
221500,225.123716,2352,-0.000323219,0.00159822,-0.0000905
221500,468.422148,2353,-0.000721469,0.0027341,-0.000117555
221500,720.772345,2354,-0.00127672,0.00431822,-0.000145136
222500,782.458693,2355,-0.00146085,0.00477295,-0.000153975
222500,912.434927,2356,-0.00189765,0.00601541,-0.000189517
222500,905.219392,2357,-0.00205873,0.00650048,-0.000200264
222500,732.497582,2358,-0.0018944,0.00601063,-0.000186721
222500,475.36387,2359,-0.00143374,0.00468807,-0.000156131
222500,234.433028,2360,-0.000873879,0.00309717,-0.000108474
222500,109.482106,2361,-0.000433293,0.00185243,-0.000111325
222500,125.797558,2362,-0.000281153,0.00139727,-0.0000772
222500,280.415876,2363,-0.000434389,0.00187045,-0.000109268
222500,523.875397,2364,-0.000874575,0.00310525,-0.000113762
222500,751.502775,2365,-0.00140637,0.00462956,-0.000156323
223500,820.420767,2366,-0.0015794,0.00511457,-0.000155618
223500,916.010482,2367,-0.00195561,0.00619665,-0.000175151
223500,859.220363,2368,-0.00203956,0.00643173,-0.000183876
223500,400.824922,2369,-0.00127513,0.00425103,-0.000135581
223500,183.779422,2370,-0.000726917,0.00267249,-0.000112407
223500,87.448999,2371,-0.000343011,0.00160981,-0.0000742
223500,145.479179,2372,-0.000264447,0.0013852,-0.0000682
223500,339.509076,2373,-0.000521184,0.00211391,-0.0000873
223500,588.251427,2374,-0.00100767,0.00348834,-0.000120191
224500,866.822443,2375,-0.00162287,0.00547251,-0.000152508
224500,928.21891,2376,-0.00192325,0.00636164,-0.000186198
224500,829.005318,2377,-0.00191381,0.00634261,-0.000185322
224500,594.532801,2378,-0.00157404,0.0053356,-0.000149248
224500,335.627511,2379,-0.00105672,0.00382947,-0.00011175
224500,153.902655,2380,-0.000538823,0.00232537,-0.0000936
224500,187.322759,2381,-0.000287961,0.00149612,-0.0000694
224500,399.069359,2382,-0.000627379,0.00241835,-0.000106336
224500,643.67248,2383,-0.00116211,0.00387763,-0.000112678
225500,899.64668,2384,-0.00183667,0.00580264,-0.000201806
225500,920.56851,2385,-0.00206927,0.00648567,-0.000219576
225500,780.44543,2386,-0.00197132,0.00620441,-0.000204779
225500,540.657939,2387,-0.00156435,0.00502273,-0.000183137
225500,287.856884,2388,-0.0010133,0.00344225,-0.000149916
225500,126.538437,2389,-0.000528215,0.00207623,-0.000122726
225500,112.155714,2390,-0.000318136,0.00145805,-0.0000928
225500,256.240655,2391,-0.000412295,0.00176006,-0.000116382
225500,488.603071,2392,-0.000814966,0.00289343,-0.000124969
225500,736.556318,2393,-0.00135477,0.00444,-0.000166735
226500,795.762329,2394,-0.00151129,0.00488061,-0.000161703
226500,920.777889,2395,-0.00193189,0.00609769,-0.000182828
226500,897.262977,2396,-0.00208245,0.00652151,-0.000208785
226500,722.109151,2397,-0.00189304,0.00596513,-0.000180434
226500,464.025188,2398,-0.00141802,0.00462009,-0.000158659
226500,230.277661,2399,-0.000918735,0.00318068,-0.000111685
226500,107.533271,2400,-0.000437468,0.00181941,-0.000114816
226500,130.822652,2401,-0.00029309,0.00141631,-0.0000777
226500,303.157657,2402,-0.000477194,0.0019501,-0.0001072
226500,542.816154,2403,-0.000924535,0.00322712,-0.000114001
227500,834.835726,2404,-0.00161331,0.00522947,-0.000171777
227500,926.898209,2405,-0.00197133,0.00627042,-0.000203904
227500,855.274368,2406,-0.0020329,0.00645343,-0.000199196
227500,652.273133,2407,-0.00175806,0.00562969,-0.000185219
227500,398.360691,2408,-0.00124778,0.0041815,-0.000155452
227500,175.484794,2409,-0.000705684,0.00261893,-0.000126047
227500,91.862063,2410,-0.000343851,0.00159816,-0.0000913
227500,154.901232,2411,-0.000280721,0.00143322,-0.0000878
227500,357.11302,2412,-0.000556059,0.00220298,-0.000107732
227500,603.133452,2413,-0.00103794,0.00358765,-0.000142328
228500,853.083938,2414,-0.00168998,0.00544861,-0.000179914
228500,904.768421,2415,-0.00197696,0.00628319,-0.000208853
228500,797.066923,2416,-0.00195257,0.00620392,-0.000208496
228500,569.665001,2417,-0.00160124,0.00517353,-0.000187206
228500,312.193167,2418,-0.00104926,0.00364019,-0.000150214
228500,124.525178,2419,-0.00053969,0.00217053,-0.000123301
228500,80.571707,2420,-0.000266118,0.00138114,-0.0000987
228500,196.1811,2421,-0.000305575,0.00149304,-0.0000912
228500,425.724924,2422,-0.000664784,0.00252713,-0.000134834
228500,683.663906,2423,-0.00120231,0.00407031,-0.000149032
229500,899.904378,2424,-0.00183903,0.00585558,-0.000186989
229500,911.371924,2425,-0.00203945,0.00646758,-0.000201556
229500,759.942369,2426,-0.00191911,0.00611598,-0.000188201
229500,516.804826,2427,-0.00148966,0.00489226,-0.000173037
229500,265.00236,2428,-0.000937641,0.00330874,-0.000126601
229500,112.816063,2429,-0.000456879,0.00197588,-0.000110403
229500,101.139161,2430,-0.000266018,0.00141178,-0.0000807
229500,249.266724,2431,-0.000369372,0.0017222,-0.000107278
229500,483.416912,2432,-0.000774721,0.00287541,-0.000120472
229500,723.784185,2433,-0.00130137,0.00439554,-0.000148905
230500,791.349259,2434,-0.00150606,0.00489036,-0.000178349
230500,903.173917,2435,-0.00190378,0.00603825,-0.000195219
230500,875.535844,2436,-0.00203713,0.00642307,-0.000206132
230500,692.393408,2437,-0.00182863,0.00580662,-0.000193907
230500,441.476672,2438,-0.00133998,0.00444638,-0.000163537
230500,201.173983,2439,-0.000787061,0.00285102,-0.000127464
230500,88.656955,2440,-0.000380174,0.00168064,-0.000118337
230500,124.670133,2441,-0.000258637,0.00134213,-0.00009
230500,305.106492,2442,-0.000469283,0.00195598,-0.000117683
230500,564.011764,2443,-0.000934522,0.00328636,-0.000128472
231500,849.347323,2444,-0.0016328,0.005298,-0.000163389
231500,926.914315,2445,-0.00198587,0.00632558,-0.000186765
231500,848.123259,2446,-0.00203399,0.00646167,-0.000192631
231500,637.938712,2447,-0.00173158,0.00557805,-0.00016885
231500,377.825439,2448,-0.00121521,0.00410711,-0.000128552
231500,174.872763,2449,-0.00067567,0.00256854,-0.000109373
231500,94.970535,2450,-0.000341358,0.00160259,-0.000082
231500,182.748634,2451,-0.000303225,0.00150724,-0.0000743
231500,382.125762,2452,-0.000594334,0.00235286,-0.000106705
231500,629.193105,2453,-0.0010966,0.00379081,-0.00012652
232500,862.055037,2454,-0.00172257,0.00551432,-0.000178853
232500,907.909112,2455,-0.00200751,0.00633278,-0.000201707
232500,791.542532,2456,-0.00197047,0.00621661,-0.000196312
232500,559.340999,2457,-0.0016017,0.00514258,-0.000171629
232500,302.046338,2458,-0.00105835,0.00358271,-0.000141326
232500,133.029184,2459,-0.000562745,0.00216173,-0.000108977
232500,97.386446,2460,-0.000299464,0.00142649,-0.0000811
232500,217.602179,2461,-0.000367621,0.00161335,-0.0000893
232500,450.335017,2462,-0.000738963,0.00268627,-0.000121551
232500,703.345552,2463,-0.00127924,0.00423121,-0.000134779
233500,916.670832,2464,-0.00186832,0.00593996,-0.000176949
233500,919.747099,2465,-0.00206793,0.00652071,-0.00019017
233500,757.284864,2466,-0.00193915,0.00612614,-0.000175019
233500,507.930373,2467,-0.00149439,0.00486226,-0.000147753
233500,255.548094,2468,-0.000943058,0.0032689,-0.000111385
233500,121.674403,2469,-0.000491316,0.00198158,-0.000095
233500,125.572073,2470,-0.000314795,0.0014686,-0.0000671
233500,281.784892,2471,-0.000450707,0.00189162,-0.0000981
233500,527.322099,2472,-0.000884837,0.00311177,-0.0000986
234500,794.763751,2473,-0.00143818,0.00488883,-0.00018241
234500,909.906269,2474,-0.0018543,0.00604608,-0.000209162
234500,868.884024,2475,-0.00197284,0.00640039,-0.00021822
234500,683.100193,2476,-0.00175401,0.00574565,-0.00021177
234500,424.661922,2477,-0.0013236,0.00451254,-0.000174757
234500,198.870814,2478,-0.000715036,0.00276578,-0.00014073
234500,95.711414,2479,-0.000325604,0.00166442,-0.000118575
234500,146.896513,2480,-0.000241199,0.00139499,-0.0000948
234500,337.205906,2481,-0.00047663,0.00209573,-0.000116789
234500,592.004145,2482,-0.00096502,0.00346206,-0.000138404
235500,833.418389,2483,-0.0016383,0.00526272,-0.000165576
235500,902.175339,2484,-0.0019686,0.00620896,-0.000188523
235500,820.291918,2485,-0.00199307,0.00627868,-0.000196554
235500,602.295936,2486,-0.00167794,0.00535573,-0.00016746
235500,343.004095,2487,-0.00115406,0.00387425,-0.00013309
235500,146.236164,2488,-0.000621354,0.00234291,-0.000117884
235500,79.798615,2489,-0.000307957,0.00144343,-0.0000791
235500,174.212414,2490,-0.000270334,0.00136877,-0.0000785
235500,394.334171,2491,-0.000613705,0.0023464,-0.000113868
235500,648.890854,2492,-0.00114755,0.00386397,-0.00013055
236500,892.978753,2493,-0.00181673,0.00579787,-0.000188856
236500,919.940372,2494,-0.00206399,0.00652896,-0.000203757
236500,796.100557,2495,-0.00199362,0.00632516,-0.000198299
236500,558.503483,2496,-0.00160573,0.0051955,-0.000181337
236500,302.15908,2497,-0.00105411,0.00361809,-0.000146309
236500,132.111138,2498,-0.000559353,0.00220697,-0.000110966
236500,104.360375,2499,-0.000303266,0.00150397,-0.0000807
236500,227.716795,2500,-0.0003836,0.00171081,-0.0000948
236500,459.757076,2501,-0.000758828,0.00277941,-0.000131602
236500,700.043802,2502,-0.00128352,0.00427829,-0.000142113
237500,762.809254,2503,-0.00146029,0.00470516,-0.000159003
237500,905.84753,2504,-0.0019051,0.00594993,-0.000185184
237500,896.763688,2505,-0.00208022,0.0064605,-0.000202079
237500,731.531216,2506,-0.00192355,0.0059932,-0.000186187
237500,477.876419,2507,-0.000921969,0.00311107,-0.000117264
237500,101.364646,2508,-0.000475446,0.00183556,-0.000113447
237500,110.931653,2509,-0.000310161,0.00135861,-0.0000902
237500,271.364261,2510,-0.000468402,0.00180534,-0.000105246
237500,516.981993,2511,-0.000909968,0.00304893,-0.000109189
237500,755.352132,2512,-0.0014476,0.00458979,-0.000159448
238500,822.369605,2513,-0.00157909,0.00512139,-0.000165454
238500,928.927578,2514,-0.00197053,0.00623948,-0.00019141
238500,871.895865,2515,-0.00206033,0.00650683,-0.000200537
238500,679.798444,2516,-0.00181605,0.00576904,-0.000179701
238500,419.830098,2517,-0.0013107,0.00434929,-0.00014558
238500,194.216159,2518,-0.000754291,0.00276119,-0.00011426
238500,99.834569,2519,-0.000372491,0.00169322,-0.0000935
238500,153.564428,2520,-0.000293177,0.00145541,-0.0000717
238500,351.89465,2521,-0.000541822,0.002176,-0.0000977
238500,599.557901,2522,-0.00102718,0.00353972,-0.000125259
239500,867.144565,2523,-0.00169167,0.00548967,-0.000152036
239500,932.181012,2524,-0.00200666,0.00641507,-0.000188099
239500,834.706877,2525,-0.0020128,0.00642583,-0.00017906
239500,612.313923,2526,-0.00167699,0.00544991,-0.000153674
239500,350.412891,2527,-0.00113432,0.00392543,-0.000110756
239500,163.485769,2528,-0.000618452,0.00242563,-0.0000992
239500,100.221114,2529,-0.000309182,0.00156394,-0.0000653
239500,418.976475,2530,-0.00063878,0.0025145,-0.000104365
239500,665.061369,2531,-0.00115946,0.00399603,-0.000104671
240500,871.718698,2532,-0.00182209,0.00558948,-0.000247151
240500,892.946541,2533,-0.00205556,0.00627745,-0.000267036
240500,758.541139,2534,-0.00197454,0.00602725,-0.000261285
240500,516.659871,2535,-0.00157191,0.00487408,-0.000231242
240500,267.144469,2536,-0.00103224,0.00330585,-0.000187466
240500,111.64032,2537,-0.000550468,0.00194484,-0.000171344
240500,92.329139,2538,-0.000330459,0.00131811,-0.000135417
240500,240.086261,2539,-0.000448954,0.00163355,-0.000148309
240500,485.881143,2540,-0.000858667,0.0028025,-0.000166687
240500,731.080246,2541,-0.0014213,0.00438663,-0.00019495
241500,787.580431,2542,-0.00147881,0.00480218,-0.000156674
241500,921.728149,2543,-0.00192243,0.00606533,-0.000186438
241500,902.481355,2544,-0.00208405,0.00654619,-0.000203025
241500,726.602751,2545,-0.00190849,0.00601569,-0.00017995
241500,476.84563,2546,-0.00143615,0.00467763,-0.000155851
241500,237.928046,2547,-0.000879726,0.00308423,-0.00011378
241500,113.540836,2548,-0.000451018,0.00187552,-0.00011307
241500,136.459778,2549,-0.000312296,0.00146331,-0.0000802
241500,307.683465,2550,-0.000488728,0.00200077,-0.000110128
241500,553.800505,2551,-0.000940891,0.00328141,-0.000117663
242500,831.260172,2552,-0.00162356,0.00521618,-0.00017108
242500,923.676988,2553,-0.00199258,0.00627377,-0.000194288
242500,860.895397,2554,-0.00207131,0.00649151,-0.000200763
242500,662.081743,2555,-0.00178925,0.00567041,-0.000185151
242500,396.92725,2556,-0.00128078,0.00423126,-0.000148674
242500,185.325605,2557,-0.000731859,0.00265925,-0.000125606
242500,96.452294,2558,-0.000364396,0.00162579,-0.0000887
242500,152.565851,2559,-0.000292721,0.00143403,-0.0000718
242500,349.43042,2560,-0.000548965,0.00218347,-0.000105846
242500,595.869606,2561,-0.00104009,0.0035525,-0.000128271
243500,875.568056,2562,-0.00176383,0.00557557,-0.000198615
243500,927.204225,2563,-0.00203588,0.00638877,-0.000223697
243500,825.848522,2564,-0.00203154,0.00637867,-0.000211609
243500,591.875296,2565,-0.00168332,0.0053455,-0.000178191
243500,339.380227,2566,-0.00113668,0.00381212,-0.000142745
243500,150.697547,2567,-0.000616748,0.00233311,-0.000115012
243500,96.17849,2568,-0.000325908,0.00151949,-0.0000827
243500,202.575211,2569,-0.000340804,0.00158082,-0.0000844
243500,421.650085,2570,-0.000684077,0.00254698,-0.000120732
243500,665.190218,2571,-0.00119617,0.00402138,-0.000127904
244500,879.997234,2572,-0.00181923,0.00575448,-0.000208027
244500,898.873587,2573,-0.00202459,0.00638698,-0.000225885
244500,755.303813,2574,-0.00191783,0.00606107,-0.000218069
244500,512.182379,2575,-0.0015003,0.0048644,-0.000194659
244500,260.830887,2576,-0.0009431,0.0032836,-0.000146141
244500,99.995629,2577,-0.00046997,0.00192605,-0.000140924
244500,97.628037,2578,-0.000260661,0.00134485,-0.000106324
244500,244.064461,2579,-0.00037643,0.00168722,-0.000122244
244500,485.333536,2580,-0.000790653,0.00287464,-0.000137448
244500,741.098237,2581,-0.00134922,0.00446448,-0.000182468
245500,778.67376,2582,-0.00148469,0.0048371,-0.000146804
245500,900.017121,2583,-0.00190249,0.00600135,-0.000174158
245500,871.702592,2584,-0.00203094,0.00640824,-0.000194019
245500,691.97465,2585,-0.00183576,0.00582004,-0.000179683
245500,438.352092,2586,-0.00135577,0.00447436,-0.000149376
245500,206.166866,2587,-0.000802185,0.00287874,-0.000108195
245500,89.124031,2588,-0.000391825,0.00170959,-0.0000905
245500,124.380223,2589,-0.000264818,0.00135079,-0.0000765
245500,307.296919,2590,-0.000473918,0.00196298,-0.0000941
245500,560.919396,2591,-0.000953185,0.00331871,-0.000111741
246500,841.374803,2592,-0.00165474,0.00527026,-0.000201218
246500,924.095747,2593,-0.00198327,0.00621776,-0.000237937
246500,853.389954,2594,-0.00206351,0.00643779,-0.000243466
246500,641.143824,2595,-0.00177061,0.00557518,-0.000209376
246500,382.302929,2596,-0.00126081,0.00411646,-0.000179584
246500,173.004459,2597,-0.000709293,0.00256227,-0.00015127
246500,90.960123,2598,-0.000364202,0.00157407,-0.000124149
246500,163.131436,2599,-0.000307179,0.00143719,-0.000111775
246500,365.874727,2600,-0.000592009,0.00224059,-0.0001362
246500,610.783845,2601,-0.00108597,0.00364714,-0.000162235
247500,868.916236,2602,-0.00175151,0.00555612,-0.000186154
247500,910.502195,2603,-0.00202463,0.00635891,-0.000208341
247500,795.939497,2604,-0.00198351,0.0062414,-0.000212305
247500,568.151029,2605,-0.0016234,0.00518078,-0.000184961
247500,308.64983,2606,-0.00108234,0.00363774,-0.000150189
247500,126.860558,2607,-0.000561581,0.00217266,-0.000119808
247500,86.353786,2608,-0.000295291,0.00141156,-0.000091
247500,202.220878,2609,-0.000339256,0.001532,-0.0000947
247500,434.293359,2610,-0.000701458,0.00257053,-0.00013344
247500,688.399097,2611,-0.00124456,0.00410442,-0.000145373
248500,903.07728,2612,-0.00187603,0.00593559,-0.000177196
248500,904.591254,2613,-0.00207629,0.00652593,-0.000200912
248500,752.839581,2614,-0.00194899,0.00615,-0.000182228
248500,508.526298,2615,-0.00151179,0.00489967,-0.000163165
248500,268.867819,2616,-0.000954518,0.00330718,-0.000119314
248500,119.483977,2617,-0.00049348,0.00199463,-0.000104431
248500,117.406294,2618,-0.000303661,0.00145397,-0.0000662
248500,266.548544,2619,-0.000438533,0.00184078,-0.0000977
248500,511.296544,2620,-0.000859126,0.00303729,-0.000108068
248500,751.180653,2621,-0.00139542,0.00457432,-0.000149374
249500,810.966486,2622,-0.00150823,0.0050383,-0.000170825
249500,920.310812,2623,-0.00191061,0.00618815,-0.000190305
249500,884.072078,2624,-0.00203096,0.00652992,-0.000203866
249500,695.695157,2625,-0.00181267,0.0058805,-0.000179922
249500,440.70358,2626,-0.00132328,0.00449095,-0.000144939
249500,209.549142,2627,-0.000752394,0.00289597,-0.0000976
249500,99.383599,2628,-0.000359895,0.00176168,-0.000097
249500,137.8449,2629,-0.0002444,0.00144643,-0.0000642
249500,320.503903,2630,-0.000458256,0.00207351,-0.0000868
249500,563.641325,2631,-0.000918662,0.00338186,-0.000110799
250500,857.110463,2632,-0.00168695,0.00541567,-0.000167325
250500,929.507398,2633,-0.00203099,0.00640005,-0.000210728
250500,847.189105,2634,-0.00205365,0.00648471,-0.000201872
250500,374.04051,2635,-0.00122173,0.00408072,-0.000140613
250500,170.717396,2636,-0.000680178,0.0025478,-0.000131087
250500,100.752615,2637,-0.000347787,0.00160353,-0.000097
250500,180.960859,2638,-0.000314423,0.00152368,-0.0000862
250500,386.877056,2639,-0.000608399,0.00238213,-0.000123525
250500,635.345632,2640,-0.00110807,0.00381601,-0.00013933
251500,861.636278,2641,-0.00174258,0.00555927,-0.000171878
251500,901.965959,2642,-0.00201283,0.00633484,-0.00019941
251500,783.37674,2643,-0.0019561,0.00617097,-0.000187612
251500,548.839831,2644,-0.00157014,0.00507658,-0.000174142
251500,290.594917,2645,-0.00102843,0.00350986,-0.000134937
251500,125.330482,2646,-0.000518112,0.0021011,-0.000104759
251500,97.112643,2647,-0.000274359,0.00140014,-0.000073
251500,233.241179,2648,-0.000350019,0.00162172,-0.0000776
251500,466.521631,2649,-0.00074835,0.00273469,-0.000117038
251500,716.520336,2650,-0.00129569,0.0042976,-0.000142214
252500,897.826691,2651,-0.00188477,0.00594707,-0.000175174
252500,894.814849,2652,-0.00206299,0.00647795,-0.0001947
252500,731.43458,2653,-0.00191276,0.00603444,-0.000181931
252500,483.3847,2654,-0.00146073,0.00475952,-0.000153102
252500,241.213686,2655,-0.000902516,0.00317707,-0.000108969
252500,102.186055,2656,-0.000439999,0.00189194,-0.00010068
252500,105.020724,2657,-0.000269519,0.00138719,-0.0000716
252500,266.033149,2658,-0.000415077,0.00181676,-0.0000934
252500,508.719571,2659,-0.000850418,0.00304665,-0.000100334
252500,749.070754,2660,-0.00139746,0.00460437,-0.000146538
252550,892.882117,2661,-0.00185651,0.00586546,-0.000190406
252550,884.829065,2662,-0.0020344,0.0064089,-0.000202718
252550,716.455912,2663,-0.0018872,0.00596064,-0.000192611
252550,477.264388,2664,-0.00144065,0.00467226,-0.000159328
252550,234.658513,2665,-0.000875066,0.00309456,-0.000115961
252550,100.253327,2666,-0.000425188,0.00183554,-0.000108895
252550,117.760627,2667,-0.000271091,0.00137699,-0.0000827
252550,289.242006,2668,-0.000436413,0.00187309,-0.000104222
252550,532.21835,2669,-0.000895774,0.00316632,-0.000109961
252600,775.065994,2670,-0.00145843,0.00474344,-0.00015605
252600,913.063065,2671,-0.00191697,0.00603342,-0.000189843
252600,903.930904,2672,-0.00209202,0.00655013,-0.000207543
252600,738.070291,2673,-0.00193944,0.00608182,-0.000185652
252600,488.989618,2674,-0.00153657,0.00494031,-0.000170541
252600,247.124616,2675,-0.000913369,0.00318132,-0.00011978
252600,114.925959,2676,-0.000467952,0.00192986,-0.00011149
252600,124.492966,2677,-0.000297174,0.00145554,-0.0000776
252600,290.578811,2678,-0.000462102,0.00193299,-0.000114182
252600,531.686849,2679,-0.000914639,0.00318094,-0.000116469
252650,781.379584,2680,-0.00147782,0.00479046,-0.000158311
252650,908.150703,2681,-0.00191486,0.00603371,-0.000188448
252650,897.875009,2682,-0.0020863,0.00653271,-0.000209468
252650,730.564851,2683,-0.00192275,0.00604797,-0.000191299
252650,480.34065,2684,-0.00145533,0.00473371,-0.000156968
252650,233.708255,2685,-0.000885687,0.00314193,-0.000116637
252650,106.180361,2686,-0.000436758,0.00188461,-0.000103553
252650,115.103125,2687,-0.000270236,0.00141049,-0.0000738
252650,280.335346,2688,-0.000432837,0.00187764,-0.000110479
252650,516.434386,2689,-0.000873242,0.00310851,-0.000107319
252650,751.06791,2690,-0.00141531,0.00463067,-0.000154252
252700,891.738583,2691,-0.00188542,0.00589884,-0.00019501
252700,882.735272,2692,-0.00205231,0.00641051,-0.000209176
252700,715.779456,2693,-0.00189262,0.00593126,-0.000195999
252700,463.123247,2694,-0.00142387,0.00462858,-0.000164311
252700,225.510262,2695,-0.000862805,0.00302948,-0.000120787
252700,94.116913,2696,-0.000428152,0.00180447,-0.00011104
252700,116.97143,2697,-0.000277628,0.00138113,-0.0000823
252700,290.240583,2698,-0.000462338,0.00191055,-0.000112279
252700,542.783942,2699,-0.000919545,0.00321075,-0.000123405
252750,784.98735,2700,-0.00147604,0.00484071,-0.000140653
252750,917.089591,2701,-0.00192722,0.00609267,-0.00016675
252750,897.617311,2702,-0.0020907,0.00656563,-0.0001783
252750,723.172153,2703,-0.00191551,0.00605855,-0.000172323
252750,477.055009,2704,-0.00145062,0.00472721,-0.000141771
252750,232.37145,2705,-0.000875333,0.00312793,-0.0000994
252750,115.393035,2706,-0.0004363,0.00189793,-0.000095
252750,125.427118,2707,-0.000285603,0.0014592,-0.0000657
252750,290.739871,2708,-0.000455785,0.0019661,-0.0000929
252750,539.772104,2709,-0.000906008,0.00322255,-0.000096
252800,893.671316,2710,-0.00187888,0.00593265,-0.000190886
252800,872.362942,2711,-0.00204329,0.00641291,-0.00019862
252800,693.698002,2712,-0.00186964,0.0058861,-0.000187123
252800,448.901576,2713,-0.00140058,0.00457059,-0.000154315
252800,210.000112,2714,-0.000835052,0.00296795,-0.000110591
252800,90.654108,2715,-0.000402211,0.00175851,-0.0000978
252800,119.403447,2716,-0.000257438,0.00135539,-0.0000788
252800,298.213091,2717,-0.000448237,0.00191836,-0.000104656
252800,547.889571,2718,-0.000929102,0.00325561,-0.000113462
252850,790.592272,2719,-0.00148479,0.00490532,-0.000153826
252850,923.113275,2720,-0.00192565,0.00612576,-0.000170762
252850,897.230765,2721,-0.00207743,0.00657625,-0.000190112
252850,724.364004,2722,-0.00189849,0.00603873,-0.000174868
252850,473.559989,2723,-0.00142313,0.00468643,-0.000147407
252850,228.505992,2724,-0.000848013,0.003085,-0.000099
252850,108.580166,2725,-0.000416746,0.00187022,-0.0000889
252850,127.247104,2726,-0.00027849,0.00145631,-0.0000671
252850,298.937865,2727,-0.000455992,0.00198278,-0.0000944
252850,542.880579,2728,-0.00090433,0.00325786,-0.000102883
252900,767.174006,2729,-0.00141487,0.00458689,-0.000139743
252900,891.062127,2730,-0.00189836,0.00594,-0.000166973
252900,871.058347,2731,-0.00206007,0.00639191,-0.000186381
252900,697.305766,2732,-0.00187637,0.00584701,-0.000169026
252900,441.508884,2733,-0.0014042,0.00450948,-0.000142696
252900,208.147913,2734,-0.000840051,0.00291388,-0.0000973
252900,86.836969,2735,-0.000413542,0.00172682,-0.0000908
252900,122.463601,2736,-0.000289419,0.00135358,-0.00006
252900,301.611474,2737,-0.000452394,0.0018321,-0.0000897
252900,558.76118,2738,-0.000966249,0.00328025,-0.000109251
252950,801.029024,2739,-0.00153044,0.00492536,-0.000160615
252950,922.275757,2740,-0.00195469,0.00613887,-0.000186086
252950,899.244028,2741,-0.00209833,0.00655751,-0.000200666
252950,716.037154,2742,-0.00191235,0.00598647,-0.000183051
252950,457.06736,2743,-0.00143392,0.00463698,-0.000154142
252950,230.325979,2744,-0.000864026,0.00303407,-0.000107824
252950,105.149573,2745,-0.000440998,0.001838,-0.000101228
252950,137.957643,2746,-0.00030235,0.00144476,-0.0000814
252950,312.531394,2747,-0.000488483,0.00199665,-0.000106661
252950,542.816154,2748,-0.000946138,0.00327376,-0.000113696
253000,769.316117,2749,-0.00145921,0.00476351,-0.00016608
253000,898.454829,2750,-0.00189286,0.00597797,-0.000187634
253000,873.635324,2751,-0.00203746,0.00642099,-0.000206741
253000,696.291083,2752,-0.00184579,0.00585403,-0.000189544
253000,446.66283,2753,-0.00143244,0.0046701,-0.000165292
253000,209.017641,2754,-0.000807764,0.00292192,-0.000114587
253000,94.29408,2755,-0.000386257,0.00174535,-0.000110248
253000,131.16088,2756,-0.000265324,0.00139816,-0.0000876
253000,316.880035,2757,-0.000479902,0.00200832,-0.0001127
253000,566.926966,2758,-0.000958613,0.0033539,-0.000127784
253050,799.740536,2759,-0.00153395,0.00496564,-0.0001745
253050,917.846578,2760,-0.00195327,0.00614704,-0.000197994
253050,709.498079,2761,-0.00189625,0.0059484,-0.000197049
253050,451.607398,2762,-0.00140849,0.00458578,-0.000166299
253050,218.069255,2763,-0.000834304,0.00297697,-0.000120293
253050,101.380752,2764,-0.000420347,0.00179867,-0.0001099
253050,128.728863,2765,-0.000281437,0.00141827,-0.0000821
253050,299.936442,2766,-0.00047707,0.00198906,-0.000116897
253050,548.082844,2767,-0.0009391,0.00326973,-0.00012679
253100,775.436434,2768,-0.00145942,0.00480698,-0.000160405
253100,895.491306,2769,-0.00188139,0.00599768,-0.000181573
253100,869.496056,2770,-0.00202291,0.00641257,-0.000200442
253100,686.144244,2771,-0.00181442,0.00581938,-0.000181016
253100,437.272984,2772,-0.00133291,0.00446247,-0.00015649
253100,202.043711,2773,-0.000782898,0.00287132,-0.000112333
253100,91.378881,2774,-0.000371997,0.0017113,-0.0000945
253100,133.319094,2775,-0.00025363,0.00138863,-0.0000741
253100,313.755456,2776,-0.000484235,0.00203357,-0.0000991
253100,576.284603,2777,-0.000969955,0.00339532,-0.000120495
253150,804.282455,2778,-0.00156131,0.00499287,-0.000178967
253150,920.085327,2779,-0.00197376,0.00617193,-0.000206091
253150,887.16445,2780,-0.0021063,0.00654377,-0.000222013
253150,703.68378,2781,-0.00189688,0.0059219,-0.000201447
253150,447.983529,2782,-0.00141271,0.0045527,-0.000168743
253150,214.944677,2783,-0.00083723,0.00294066,-0.000122254
253150,103.941617,2784,-0.000426015,0.00179201,-0.000119717
253150,139.713205,2785,-0.000306618,0.00144752,-0.0000895
253150,317.39543,2786,-0.000512214,0.00205041,-0.000121657
253150,562.01461,2787,-0.000975494,0.00335719,-0.000136393
253200,781.733918,2788,-0.00149634,0.00487973,-0.000170785
253200,890.450095,2789,-0.00190248,0.00602893,-0.000190852
253200,856.417901,2790,-0.0020273,0.00639529,-0.000208766
253200,670.682396,2791,-0.00181656,0.00576847,-0.000191192
253200,423.759981,2792,-0.00132139,0.0043935,-0.000160672
253200,193.169264,2793,-0.000755598,0.00279079,-0.000124148
253200,90.39641,2794,-0.000347873,0.00164632,-0.000100606
253200,128.068514,2795,-0.00023902,0.00133808,-0.0000874
