Machine_Displacement,Machine_Load,MD_index--1,v--1,MD_Load--1,Specimen_name
0.549790382,0.316298981,,,,
0.550576985,0.31734436,,,,
0.551438153,0.317347198,,,,
0.552278996,0.318275696,,,,
0.553065598,0.318725647,,,,
0.553974271,0.319528198,,,,
0.554720163,0.319880371,,,,
0.555649161,0.320688538,,,,
0.556381524,0.321366302,,,,
0.557330847,0.321786957,,,,
0.558083534,0.322486816,,,,
0.558992207,0.323173584,,,,
0.55980593,0.323598175,,,,
0.560667098,0.323961639,,,,
0.561514735,0.324587372,,,,
0.562308133,0.325159668,,,,
0.563203216,0.32597522,,,,
0.563942373,0.326661865,,,,
0.564864576,0.327203735,,,,
0.565590143,0.327659698,,,,
0.566512346,0.328313629,,,,
0.567285359,0.328805756,,,,
0.568166912,0.329416565,,,,
0.568980634,0.32989325,,,,
0.569807947,0.330491455,,,,
0.570682645,0.331370239,,,,
0.571428597,0.331915771,,,,
0.572357595,0.332519897,,,,
0.573110282,0.333208069,,,,
0.574032485,0.333691833,,,,
0.574764848,0.334604889,,,,
0.575666726,0.335128754,,,,
0.576460063,0.335500244,,,,
0.577300906,0.336133545,,,,
0.578168929,0.336871765,,,,
0.578975856,0.337652374,,,,
0.579891264,0.338121887,,,,
0.580643952,0.338961121,,,,
0.581593335,0.33943103,,,,
0.582339227,0.34011615,,,,
0.58326143,0.340291687,,,,
0.584014118,0.341020325,,,,
0.58489567,0.341575256,,,,
0.585695803,0.342422974,,,,
0.586489201,0.343110962,,,,
0.587377489,0.343628265,,,,
0.588136971,0.344422699,,,,
0.589072764,0.34507254,,,,
0.589811862,0.345641174,,,,
0.590747654,0.346247253,,,,
0.591507137,0.34662851,,,,
0.59240222,0.347360962,,,,
0.593182027,0.347970367,,,,
0.59400934,0.348624084,,,,
0.594870508,0.349320007,,,,
0.59564358,0.34993988,,,,
0.596552193,0.350576447,,,,
0.597284555,0.35132782,,,,
0.598227143,0.351904205,,,,
0.598979831,0.352560669,,,,
0.599908829,0.353057953,,,,
0.600702167,0.353748169,,,,
0.60159725,0.354258698,,,,
0.602390647,0.355171234,,,,
0.60323149,0.355763367,,,,
0.604092717,0.356247437,,,,
0.60486573,0.357150635,,,,
0.605781138,0.357683319,,,,
0.606533825,0.358360046,,,,
0.607469618,0.35863324,,,,
0.608188391,0.35937561,,,,
0.609090269,0.360083191,,,,
0.609876871,0.360706879,,,,
0.610744834,0.361526031,,,,
0.611572146,0.362229126,,,,
0.612372279,0.362911438,,,,
0.613253832,0.363567749,,,,
0.614006519,0.364112579,,,,
0.614935517,0.364587128,,,,
0.61566788,0.365292572,,,,
0.616596878,0.365689087,,,,
0.617363095,0.366428162,,,,
0.618264973,0.367291107,,,,
0.619051576,0.367901062,,,,
0.619892418,0.368538544,,,,
0.620740056,0.369253113,,,,
0.621533453,0.369848541,,,,
0.622442067,0.370474701,,,,
0.623194754,0.371088593,,,,
0.624130547,0.371647675,,,,
0.624869704,0.372118439,,,,
0.625825822,0.372828583,,,,
0.62659204,0.373509827,,,,
0.627480388,0.374432617,,,,
0.628287315,0.374923767,,,,
0.629128158,0.375421722,,,,
0.629962206,0.376299835,,,,
0.630714893,0.376754791,,,,
0.631637156,0.377265808,,,,
0.632369459,0.377872894,,,,
0.633305252,0.378663513,,,,
0.634064734,0.379391693,,,,
0.634980142,0.38017984,,,,
0.635760009,0.380680023,,,,
0.636614382,0.38125473,,,,
0.637468815,0.382124939,,,,
0.638248622,0.3825755,,,,
0.639143705,0.383110596,,,,
0.639876068,0.383672302,,,,
0.640811861,0.384446686,,,,
0.641544163,0.385141113,,,,
0.642459631,0.385673431,,,,
0.643246233,0.386598724,,,,
0.644134521,0.387231903,,,,
0.644968569,0.387836182,,,,
0.645809412,0.388192047,,,,
