 Machine_Time  ,Machine_N_cycles,Machine_Displacement,Machine_Load,MD_index--# ,u--#,v--#,eyy--#,exx--#,exy--#,MD_N_cycles--# ,MD_Load--# ,Crack_length,Crack_N_cycles,Crack_Displacement,Crack_Load ,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips ,Specimen_name
,54,0.519049878,0.93525708,1370,-0.428474,-0.227393,0.00316784,-0.000829117,0.000419085,26600,0.482917624,,,,,,,,,,,,
,54,0.577885599,1.105830933,1371,-0.429931,-0.148764,0.00179527,-0.000367392,0.000301084,26600,0.2104994,,,,,,,,,,,,
,54,0.636766083,1.273449463,1372,-0.430525,-0.121386,0.0013065,-0.00020339,0.000246529,26600,0.232049329,,,,,,,,,,,,
,54,0.688877713,1.421509155,1373,-0.429118,-0.149751,0.00182168,-0.000375437,0.00029507,26600,0.551755032,,,,,,,,,,,,
,54,0.732061279,1.541604248,1374,-0.427715,-0.225972,0.00315162,-0.000825635,0.000408566,26600,1.027400325,,,,,,,,,,,,
,54,0.762926065,1.627362915,1375,-0.426821,-0.321749,0.00481523,-0.0014132,0.00052399,26800,1.511325048,,,,,,,,,,,,
,54,0.78094675,1.673071533,1376,-0.427129,-0.396672,0.00611717,-0.00184998,0.000594843,26800,1.768862506,,,,,,,,,,,,
,54,0.785236072,1.682630127,1377,-0.42744,-0.423827,0.00659737,-0.00201751,0.00062738,26800,1.734540263,,,,,,,,,,,,
,54,0.775632274,1.655466553,1378,-0.427588,-0.393152,0.00604574,-0.00182996,0.000593837,26800,1.405636544,,,,,,,,,,,,
,54,0.749441271,1.581543945,1379,-0.427208,-0.314896,0.00469297,-0.00136927,0.000516137,26800,0.93396879,,,,,,,,,,,,
,54,0.712604844,1.471749146,1380,-0.427905,-0.22305,0.00308002,-0.000819854,0.000413846,26800,0.459676546,,,,,,,,,,,,
,54,0.665540225,1.333618774,1381,-0.429294,-0.146301,0.00174041,-0.000373564,0.000304153,26800,0.200110982,,,,,,,,,,,,
,54,0.610085612,1.174209961,1382,-0.429471,-0.121672,0.00130138,-0.000220951,0.000250798,26800,0.241535807,,,,,,,,,,,,
,54,0.552185636,1.00626947,1383,-0.428076,-0.153133,0.00186705,-0.000413622,0.000305279,26800,0.576542301,,,,,,,,,,,,
,54,0.491256244,0.833267212,1384,-0.427156,-0.231664,0.00323886,-0.000871437,0.000418468,26800,1.052896302,,,,,,,,,,,,
,54,0.434647489,0.666589661,1385,-0.427747,-0.326098,0.00491241,-0.00143286,0.000530335,27000,1.529331721,,,,,,,,,,,,
,54,0.383587176,0.520853577,1386,-0.427934,-0.399569,0.00618466,-0.00186609,0.000600162,27000,1.782874873,,,,,,,,,,,,
,54,0.343543303,0.407515961,1387,-0.428415,-0.423697,0.00661422,-0.00201039,0.000630063,27000,1.724522228,,,,,,,,,,,,
,54,0.315839046,0.32817218,1388,-0.428641,-0.389783,0.00600317,-0.00180398,0.000595056,27000,1.387855369,,,,,,,,,,,,
,54,0.300890941,0.287678375,1389,-0.427921,-0.309707,0.00462271,-0.00133037,0.000517976,27000,0.909149282,,,,,,,,,,,,
,55,0.299367297,0.284536041,1390,-0.428675,-0.217916,0.00300878,-0.000790684,0.000413202,27000,0.445374344,,,,,,,,,,,,
,55,0.313849014,0.324145721,1391,-0.430438,-0.143451,0.00171059,-0.000353585,0.000311792,27000,0.198629223,,,,,,,,,,,,
,55,0.34151302,0.408940765,1392,-0.4306,-0.121557,0.00131811,-0.000218724,0.000254433,27000,0.25347041,,,,,,,,,,,,
,55,0.381895166,0.528320129,1393,-0.428742,-0.156241,0.00194106,-0.00042881,0.000319621,27000,0.60672511,,,,,,,,,,,,
,55,0.428952277,0.672418762,1394,-0.427557,-0.235929,0.00333154,-0.00089358,0.000427799,27000,1.080035102,,,,,,,,,,,,
,55,0.484463584,0.832361023,1395,-0.426895,-0.33068,0.00499296,-0.00147266,0.000539462,27200,1.552460151,,,,,,,,,,,,
,55,0.543060887,1.003206726,1396,-0.427013,-0.402133,0.00623181,-0.00189471,0.000609919,27200,1.781103194,,,,,,,,,,,,
,55,0.601314765,1.172149658,1397,-0.427391,-0.423176,0.00660812,-0.00202118,0.000635405,27200,1.713038533,,,,,,,,,,,,
,55,0.658112054,1.331780884,1398,-0.427368,-0.385962,0.00593787,-0.00179568,0.000596505,27200,1.360474938,,,,,,,,,,,,
,55,0.705955899,1.469735352,1399,-0.426996,-0.304665,0.00453221,-0.001314,0.000518074,27200,0.880915283,,,,,,,,,,,,
,55,0.744532852,1.576099365,1400,-0.427856,-0.212776,0.00291932,-0.000773962,0.000404575,27200,0.418976476,,,,,,,,,,,,
,55,0.772191561,1.650643066,1401,-0.429453,-0.140044,0.00165711,-0.00034798,0.000322989,27200,0.190479549,,,,,,,,,,,,
,55,0.786061573,1.683139404,1402,-0.429582,-0.121212,0.00131539,-0.00023136,0.0002555,27200,0.265711028,,,,,,,,,,,,
,55,0.782948046,1.677075317,1403,-0.427873,-0.159266,0.00199619,-0.000461727,0.000334808,27200,0.626583919,,,,,,,,,,,,
,55,0.766381621,1.628215454,1404,-0.426771,-0.240473,0.00340964,-0.000937818,0.000435662,27200,1.104339232,,,,,,,,,,,,
,55,0.735957117,1.541328491,1405,-0.426349,-0.335444,0.00508143,-0.00147282,0.000546056,27400,1.568018692,,,,,,,,,,,,
,55,0.694600458,1.418839111,1406,-0.426616,-0.404701,0.00627973,-0.00188521,0.000612088,27400,1.786112213,,,,,,,,,,,,
,55,0.644188432,1.269489258,1407,-0.427018,-0.423175,0.00661045,-0.00199694,0.000636147,27400,1.697270599,,,,,,,,,,,,
,55,0.588000519,1.108821899,1408,-0.42695,-0.382491,0.00587626,-0.00175098,0.00059387,27400,1.333384422,,,,,,,,,,,,
,55,0.526653253,0.936051208,1409,-0.426454,-0.30018,0.00445373,-0.00126227,0.000512291,27400,0.850394219,,,,,,,,,,,,
,55,0.469160092,0.763737854,1410,-0.427541,-0.208769,0.00285371,-0.000728377,0.000397055,27400,0.401823499,,,,,,,,,,,,
,55,0.413690519,0.605058777,1411,-0.429226,-0.13821,0.00162626,-0.000313421,0.000321346,27400,0.18592153,,,,,,,,,,,,
,55,0.365892804,0.468569305,1412,-0.429074,-0.122117,0.00133249,-0.000212795,0.000258767,27400,0.280544725,,,,,,,,,,,,
,55,0.330699986,0.368919037,1413,-0.427223,-0.163178,0.00206755,-0.000462234,0.000347261,27400,0.653303923,,,,,,,,,,,,
,55,0.306832051,0.306636536,1414,-0.42635,-0.245439,0.00349884,-0.000945334,0.000446551,27400,1.132363875,,,,,,,,,,,,
,56,0.298015017,0.279970001,1415,-0.426095,-0.339817,0.00515831,-0.00150109,0.000558172,27600,1.586411918,,,,,,,,,,,,
,56,0.302613538,0.29118689,1416,-0.426107,-0.407113,0.00631908,-0.00190062,0.000618384,27600,1.790589729,,,,,,,,,,,,
,56,0.323379791,0.35271814,1417,-0.426389,-0.42238,0.00659812,-0.00199408,0.000637691,27600,1.692116627,,,,,,,,,,,,
,56,0.356429082,0.451160431,1418,-0.426345,-0.378664,0.00581175,-0.00172996,0.000594465,27600,1.311963267,,,,,,,,,,,,
,56,0.39937644,0.581527222,1419,-0.426083,-0.294996,0.00436468,-0.00123457,0.000509537,27600,0.82689542,,,,,,,,,,,,
,56,0.450997788,0.734838257,1420,-0.426861,-0.203431,0.00276312,-0.000699913,0.000394363,27600,0.382190187,,,,,,,,,,,,
,56,0.507603574,0.899609619,1421,-0.428188,-0.135504,0.00158114,-0.000299326,0.000325327,27600,0.18157289,,,,,,,,,,,,
,56,0.566438539,1.07174707,1422,-0.428478,-0.122451,0.0013404,-0.000215491,0.000261964,27600,0.292527646,,,,,,,,,,,,
,56,0.62662136,1.241553833,1423,-0.426934,-0.166707,0.00213491,-0.000483089,0.00035724,27600,0.680684279,,,,,,,,,,,,
,56,0.680479396,1.394348511,1424,-0.425824,-0.250313,0.00359225,-0.000973575,0.000461786,27600,1.158938972,,,,,,,,,,,,
,56,0.724536192,1.518502319,1425,-0.425228,-0.343967,0.00522641,-0.00154747,0.000557087,27800,1.604160898,,,,,,,,,,,,
,56,0.75879693,1.612681885,1426,-0.426373,-0.408658,0.00634968,-0.00192991,0.000616301,27800,1.792780168,,,,,,,,,,,,
,56,0.779619091,1.669830444,1427,-0.427145,-0.42131,0.00657904,-0.00200644,0.000629318,27800,1.67335295,,,,,,,,,,,,
,56,0.786490738,1.686505127,1428,-0.426235,-0.374477,0.00574251,-0.00172549,0.000585483,27800,1.282150822,,,,,,,,,,,,
,56,0.780575734,1.669235352,1429,-0.425348,-0.289692,0.00427361,-0.00122527,0.000499344,27800,0.804218031,,,,,,,,,,,,
,56,0.757237547,1.602075195,1430,-0.426841,-0.198561,0.00268001,-0.000689718,0.000390627,27800,0.366245167,,,,,,,,,,,,
,56,0.721891236,1.498759033,1431,-0.429079,-0.133244,0.00154039,-0.00030802,0.000316079,27800,0.185051802,,,,,,,,,,,,
,56,0.676020281,1.365030151,1432,-0.429063,-0.122897,0.00134879,-0.000238468,0.000261024,27800,0.314125896,,,,,,,,,,,,
,56,0.621662242,1.205576294,1433,-0.426414,-0.169899,0.00219141,-0.00052406,0.000358141,27800,0.693875169,,,,,,,,,,,,
,56,0.56349783,1.037762329,1434,-0.424929,-0.254543,0.00366374,-0.00102514,0.000464845,27800,1.184016202,,,,,,,,,,,,
,56,0.503617513,0.863999207,1435,-0.425986,-0.348502,0.00531563,-0.00157255,0.000574164,28000,1.61826989,,,,,,,,,,,,
,56,0.444973994,0.695264771,1436,-0.426345,-0.410866,0.00639385,-0.00193912,0.000627694,28000,1.797708657,,,,,,,,,,,,
,56,0.393221533,0.544604431,1437,-0.426608,-0.42059,0.00657159,-0.00199988,0.00063757,28000,1.660323066,,,,,,,,,,,,
,56,0.350483519,0.422394501,1438,-0.426346,-0.370647,0.00568962,-0.00169762,0.000591968,28000,1.264224702,,,,,,,,,,,,
,56,0.318437815,0.334043762,1439,-0.426335,-0.284602,0.00419572,-0.00119578,0.000504594,28000,0.777626864,,,,,,,,,,,,
,56,0.299924606,0.285520752,1440,-0.427562,-0.193746,0.00260142,-0.000660308,0.000388875,28000,0.346499114,,,,,,,,,,,,
,57,0.29732511,0.276447815,1441,-0.428823,-0.13112,0.00150861,-0.000290926,0.000317325,28000,0.176708856,,,,,,,,,,,,
,57,0.308375049,0.306121155,1442,-0.428436,-0.123757,0.00137404,-0.000242191,0.000271899,28000,0.31903825,,,,,,,,,,,,
,57,0.333482021,0.383574982,1443,-0.426744,-0.173679,0.00226828,-0.000540883,0.000364966,28000,0.733012978,,,,,,,,,,,,
,57,0.3724657,0.498010223,1444,-0.42598,-0.259784,0.00376335,-0.00104878,0.000469924,28000,1.20973768,,,,,,,,,,,,
,57,0.418667507,0.63593634,1445,-0.427725,-0.353754,0.00539586,-0.00159609,0.000577668,28200,1.638160993,,,,,,,,,,,,
,57,0.471856445,0.796341187,1446,-0.427845,-0.413464,0.00643272,-0.00194411,0.000631579,28200,1.792812381,,,,,,,,,,,,
,57,0.531659229,0.968656738,1447,-0.428341,-0.419957,0.00654971,-0.00198712,0.000639928,28200,1.640158157,,,,,,,,,,,,
,57,0.59034297,1.138858398,1448,-0.428088,-0.367208,0.00562212,-0.0016722,0.00058618,28200,1.237408001,,,,,,,,,,,,
,57,0.648496265,1.302411377,1449,-0.427999,-0.280411,0.00411475,-0.00116383,0.000494499,28200,0.748249344,,,,,,,,,,,,
,57,0.700508826,1.447389648,1450,-0.4292,-0.189798,0.00252335,-0.000627947,0.000387357,28200,0.331665415,,,,,,,,,,,,
,57,0.739646668,1.559114624,1451,-0.430558,-0.129941,0.00148245,-0.000279845,0.000311921,28200,0.181766163,,,,,,,,,,,,
,57,0.769463193,1.640041626,1452,-0.428539,-0.177959,0.00233122,-0.000560698,0.000365541,28200,0.75333887,,,,,,,,,,,,
,57,0.78548264,1.682666626,1453,-0.427479,-0.264864,0.00384416,-0.00107003,0.000474276,28200,1.233929078,,,,,,,,,,,,
,57,0.787061465,1.684237915,1454,-0.429616,-0.357782,0.00546833,-0.00162246,0.000574817,28400,1.65070769,,,,,,,,,,,,
,57,0.771924853,1.646084351,1455,-0.429556,-0.415103,0.0064648,-0.00196202,0.00062579,28400,1.790203181,,,,,,,,,,,,
,57,0.745677215,1.566392578,1456,-0.430134,-0.417807,0.00651617,-0.00198003,0.00062466,28400,1.62329501,,,,,,,,,,,,
,57,0.704834587,1.446649658,1457,-0.430597,-0.362894,0.00554561,-0.00164581,0.000577629,28400,1.208819631,,,,,,,,,,,,
,57,0.656256801,1.301245117,1458,-0.430175,-0.284354,0.00418678,-0.00118657,0.000499921,28400,0.71869466,,,,,,,,,,,,
,57,0.600834959,1.142032837,1459,-0.43104,-0.184412,0.00243209,-0.000597342,0.000374001,28400,0.314528548,,,,,,,,,,,,
,57,0.539951783,0.96778302,1460,-0.4328,-0.128115,0.00144722,-0.000269519,0.000296621,28400,0.178802645,,,,,,,,,,,,
,57,0.481849158,0.79693158,1461,-0.432451,-0.126359,0.00141866,-0.000255193,0.000281887,28400,0.353666319,,,,,,,,,,,,
,57,0.423454505,0.631561157,1462,-0.430792,-0.181789,0.00240074,-0.000583506,0.000367606,28400,0.780139415,,,,,,,,,,,,
,57,0.373709947,0.488768616,1463,-0.429533,-0.269979,0.00393065,-0.00110027,0.000471175,28400,1.262147011,,,,,,,,,,,,
,57,0.336764759,0.381372375,1464,-0.431006,-0.362392,0.00554303,-0.00165893,0.000573836,28600,1.665766948,,,,,,,,,,,,
,57,0.309788447,0.308244781,1465,-0.431217,-0.417182,0.00649561,-0.00198492,0.000621168,28600,1.791604418,,,,,,,,,,,,
,58,0.295776874,0.27301004,1466,-0.431665,-0.417134,0.00649031,-0.00198486,0.000627296,28600,1.608412923,,,,,,,,,,,,
,58,0.298550731,0.278659821,1467,-0.431331,-0.359288,0.00547959,-0.00163818,0.00057261,28600,1.186383801,,,,,,,,,,,,
,58,0.317956496,0.331728088,1468,-0.431419,-0.270269,0.00392763,-0.00111233,0.000470592,28600,0.69271553,,,,,,,,,,,,
,58,0.347739464,0.422888947,1469,-0.432746,-0.18096,0.0023639,-0.000584712,0.000366842,28600,0.298905653,,,,,,,,,,,,
,58,0.388757151,0.548277161,1470,-0.433882,-0.126869,0.00142271,-0.000269285,0.000288086,28600,0.182217133,,,,,,,,,,,,
,58,0.440172851,0.699597961,1471,-0.433554,-0.128806,0.00145593,-0.000276869,0.000295455,28600,0.371012567,,,,,,,,,,,,
,58,0.496314489,0.863264771,1472,-0.431807,-0.186399,0.00247482,-0.0006154,0.000376271,28600,0.800062658,,,,,,,,,,,,
,58,0.555689621,1.037152588,1473,-0.430713,-0.274911,0.00401726,-0.00113775,0.000480597,28600,1.278253138,,,,,,,,,,,,
,58,0.615216035,1.209118164,1474,-0.431695,-0.366803,0.00562731,-0.00166451,0.000578214,28800,1.677347277,,,,,,,,,,,,
,58,0.671125948,1.366005737,1475,-0.432143,-0.41893,0.006534,-0.00197181,0.000625661,28800,1.789478403,,,,,,,,,,,,
,58,0.718154013,1.499140503,1476,-0.432292,-0.415681,0.00646838,-0.00195615,0.000623448,28800,1.590454561,,,,,,,,,,,,
,58,0.755339162,1.601647583,1477,-0.431737,-0.355678,0.00542031,-0.00159746,0.000568708,28800,1.163883551,,,,,,,,,,,,
,58,0.780916947,1.668237915,1478,-0.432114,-0.266106,0.00385815,-0.00106275,0.000468484,28800,0.669490545,,,,,,,,,,,,
,58,0.790271151,1.692825928,1479,-0.433779,-0.177071,0.00230533,-0.000540579,0.000364849,28800,0.286697246,,,,,,,,,,,,
,58,0.785991549,1.681398438,1480,-0.434714,-0.12597,0.00141221,-0.00023931,0.00028382,28800,0.181444042,,,,,,,,,,,,
,58,0.764720142,1.622060425,1481,-0.433874,-0.131054,0.0015,-0.00026543,0.000304916,28800,0.393931519,,,,,,,,,,,,
,58,0.733055174,1.525824585,1482,-0.432238,-0.191142,0.0025621,-0.000618286,0.000381882,28800,0.827958422,,,,,,,,,,,,
,58,0.688614731,1.396179565,1483,-0.431656,-0.279665,0.00410856,-0.00113942,0.000487404,28800,1.306841518,,,,,,,,,,,,
,58,0.635640346,1.241952148,1484,-0.432034,-0.371244,0.00570074,-0.00168715,0.000577386,29000,1.693421226,,,,,,,,,,,,
,58,0.577584608,1.077264893,1485,-0.432295,-0.420747,0.00656468,-0.00198332,0.000629732,29000,1.786998053,,,,,,,,,,,,
,58,0.517705805,0.903690308,1486,-0.4327,-0.414103,0.00643871,-0.00194504,0.000624118,29000,1.572061336,,,,,,,,,,,,
,58,0.455932313,0.728181519,1487,-0.432579,-0.351285,0.00534488,-0.00156695,0.000565497,29000,1.1308499,,,,,,,,,,,,
,58,0.402885664,0.569858887,1488,-0.432709,-0.261169,0.00377497,-0.00103508,0.000464594,29000,0.645798485,,,,,,,,,,,,
,58,0.357273966,0.440496155,1489,-0.433862,-0.180911,0.00236809,-0.000564037,0.000367377,29000,0.269979138,,,,,,,,,,,,
,58,0.323429704,0.34412616,1490,-0.435136,-0.124863,0.00138861,-0.000234981,0.000273756,29000,0.181878906,,,,,,,,,,,,
,58,0.303016597,0.28907666,1491,-0.434676,-0.129067,0.00146285,-0.000259676,0.000293855,29000,0.410053706,,,,,,,,,,,,
,59,0.296729791,0.272297058,1492,-0.432727,-0.195211,0.00263049,-0.000651669,0.000382932,29000,0.850426432,,,,,,,,,,,,
,59,0.304901594,0.291640015,1493,-0.431918,-0.284372,0.00418813,-0.00117575,0.000492496,29000,1.32943842,,,,,,,,,,,,
,59,0.328482682,0.362815796,1494,-0.432574,-0.374787,0.00576415,-0.00171418,0.000580458,29200,1.705049876,,,,,,,,,,,,
,59,0.364778942,0.47140271,1495,-0.432816,-0.421658,0.00658418,-0.00199707,0.000624676,29200,1.78902743,,,,,,,,,,,,
,59,0.408603984,0.605695923,1496,-0.432929,-0.41177,0.00639521,-0.00193817,0.000618056,29200,1.551767586,,,,,,,,,,,,
,59,0.462696713,0.764864136,1497,-0.432571,-0.346953,0.00527322,-0.00154843,0.000559776,29200,1.11492095,,,,,,,,,,,,
,59,0.522222428,0.935827942,1498,-0.433186,-0.256988,0.00370583,-0.00101986,0.000463035,29200,0.623523762,,,,,,,,,,,,
,59,0.580700522,1.106994751,1499,-0.434693,-0.169169,0.00217011,-0.000507688,0.000358372,29200,0.26237707,,,,,,,,,,,,
,59,0.639607024,1.27619812,1500,-0.435209,-0.124257,0.00138142,-0.000240827,0.000269718,29200,0.190930519,,,,,,,,,,,,
,59,0.693693757,1.426769531,1501,-0.434296,-0.135588,0.00158632,-0.000304247,0.000308733,29200,0.43363301,,,,,,,,,,,,
,59,0.736042159,1.546392822,1502,-0.433037,-0.200587,0.00273086,-0.000686822,0.000380526,29200,0.881028026,,,,,,,,,,,,
,59,0.768880534,1.63613855,1503,-0.432372,-0.289849,0.0042874,-0.00121475,0.000498209,29200,1.360684318,,,,,,,,,,,,
,59,0.787302153,1.685517578,1504,-0.431666,-0.377359,0.00582286,-0.00173057,0.000584676,29400,1.713843841,,,,,,,,,,,,
,59,0.791571278,1.695144409,1505,-0.431973,-0.42133,0.00659996,-0.00199444,0.000628255,29400,1.781360893,,,,,,,,,,,,
,59,0.781768584,1.66714917,1506,-0.432327,-0.408391,0.00635618,-0.00191563,0.000615279,29400,1.531441626,,,,,,,,,,,,
,59,0.755529909,1.592006348,1507,-0.431923,-0.340836,0.00519135,-0.0015134,0.000550048,29400,1.082676506,,,,,,,,,,,,
,59,0.717261457,1.48020105,1508,-0.432334,-0.250645,0.00361311,-0.000981078,0.000457552,29400,0.596385001,,,,,,,,,,,,
,59,0.670244568,1.339658569,1509,-0.433938,-0.164453,0.00210552,-0.000479172,0.000349927,29400,0.25092565,,,,,,,,,,,,
,59,0.613765442,1.177929932,1510,-0.434772,-0.122271,0.00136969,-0.000227503,0.000260847,29400,0.193523597,,,,,,,,,,,,
,59,0.553479767,1.004285217,1511,-0.433906,-0.136521,0.00162755,-0.000312599,0.000311584,29400,0.45172014,,,,,,,,,,,,
,59,0.4923612,0.828348083,1512,-0.432256,-0.203736,0.00280631,-0.000703615,0.000386473,29400,0.905299924,,,,,,,,,,,,
,59,0.434403133,0.660152588,1513,-0.431504,-0.293633,0.00437333,-0.0012337,0.000501364,29400,1.380672033,,,,,,,,,,,,
,59,0.382127619,0.510023163,1514,-0.431654,-0.381135,0.00589889,-0.00175936,0.000581109,29600,1.725053732,,,,,,,,,,,,
,59,0.341676932,0.3940112,1515,-0.432064,-0.42243,0.00662902,-0.00201144,0.00062234,29600,1.77725382,,,,,,,,,,,,
,59,0.31222924,0.313803925,1516,-0.43266,-0.406449,0.00632892,-0.00190891,0.000606808,29600,1.509037976,,,,,,,,,,,,
,59,0.296796119,0.271597107,1517,-0.432004,-0.336836,0.00513102,-0.00148988,0.000541189,29600,1.052847984,,,,,,,,,,,,
,60,0.296166545,0.269023834,1518,-0.432365,-0.245478,0.00353258,-0.000952925,0.000441275,29600,0.574303554,,,,,,,,,,,,
,60,0.310873234,0.310694275,1519,-0.434522,-0.160654,0.00204449,-0.000458616,0.000338716,29600,0.236703985,,,,,,,,,,,,
,60,0.339219725,0.395501617,1520,-0.435658,-0.121596,0.00136204,-0.000223641,0.000257148,29600,0.200932392,,,,,,,,,,,,
,60,0.380358106,0.517672363,1521,-0.434134,-0.138843,0.00167921,-0.000321428,0.000303349,29600,0.474526354,,,,,,,,,,,,
,60,0.429256994,0.665195313,1522,-0.432269,-0.208429,0.00289421,-0.000728427,0.000392054,29600,0.929829521,,,,,,,,,,,,
,60,0.485441094,0.828672302,1523,-0.431709,-0.298386,0.00446161,-0.0012596,0.000502866,29600,1.403784338,,,,,,,,,,,,
,60,0.546657306,1.005399475,1524,-0.432679,-0.384414,0.00594467,-0.00176293,0.000595033,29800,1.736972294,,,,,,,,,,,,
,60,0.605661364,1.177979492,1525,-0.433003,-0.422569,0.00662111,-0.00199832,0.000636477,29800,1.769120204,,,,,,,,,,,,
,60,0.663059938,1.339151123,1526,-0.43296,-0.331854,0.00503407,-0.00144543,0.000538087,29800,1.49230369,,,,,,,,,,,,
,60,0.71238575,1.481016479,1527,-0.433495,-0.240723,0.00343516,-0.000905715,0.000437021,29800,0.542912791,,,,,,,,,,,,
,60,0.752509339,1.590370117,1528,-0.435389,-0.157208,0.00197647,-0.000423511,0.000332221,29800,0.225123717,,,,,,,,,,,,
,60,0.779750233,1.664392334,1529,-0.436049,-0.120813,0.00134177,-0.000205622,0.000261266,29800,0.202752378,,,,,,,,,,,,
,60,0.793071114,1.698408081,1530,-0.434781,-0.141049,0.00171092,-0.000324383,0.000308811,29800,0.490519696,,,,,,,,,,,,
,60,0.791580183,1.693688965,1531,-0.433267,-0.213192,0.00296319,-0.000741655,0.000404058,29800,0.959738561,,,,,,,,,,,,
,60,0.773579581,1.643618774,1532,-0.432627,-0.303035,0.00453745,-0.00127032,0.000515649,29800,1.428265669,,,,,,,,,,,,
,60,0.743486744,1.555205322,1533,-0.433143,-0.386955,0.00600499,-0.00178424,0.000595046,30000,1.746635994,,,,,,,,,,,,
,60,0.700973731,1.429219116,1534,-0.433487,-0.422739,0.00663747,-0.0020037,0.000628346,30000,1.763144816,,,,,,,,,,,,
,60,0.648149115,1.276689941,1535,-0.433561,-0.400852,0.00623833,-0.00186777,0.000609627,30000,1.465486961,,,,,,,,,,,,
,60,0.592065568,1.11270813,1536,-0.432994,-0.32652,0.00495361,-0.00142631,0.000528886,30000,1.004529649,,,,,,,,,,,,
,60,0.530633319,0.936923157,1537,-0.433988,-0.235015,0.00335348,-0.000878657,0.000426317,30000,0.525936976,,,,,,,,,,,,
,60,0.468830025,0.75991217,1538,-0.435775,-0.153061,0.00192096,-0.000410461,0.000315484,30000,0.219921454,,,,,,,,,,,,
,60,0.413542235,0.597306458,1539,-0.436135,-0.119778,0.00133917,-0.000211247,0.000253949,30000,0.212738145,,,,,,,,,,,,
,60,0.364578504,0.45816275,1540,-0.434771,-0.142948,0.00175784,-0.000344079,0.000307427,30000,0.514018473,,,,,,,,,,,,
,60,0.327710062,0.354080017,1541,-0.433614,-0.217068,0.0030467,-0.000775922,0.000410096,30000,0.984686922,,,,,,,,,,,,
,60,0.305068505,0.289381317,1542,-0.433213,-0.30755,0.0046343,-0.00131356,0.000517044,30000,1.451764528,,,,,,,,,,,,
,61,0.295460224,0.264362518,1543,-0.433413,-0.389791,0.00605842,-0.00180598,0.00058763,30200,1.748069443,,,,,,,,,,,,
,61,0.299499196,0.276342377,1544,-0.433917,-0.422325,0.0066322,-0.00200382,0.000621255,30200,1.749325724,,,,,,,,,,,,
,61,0.320829451,0.33943631,1545,-0.434318,-0.397379,0.00618295,-0.00184893,0.000595397,30200,1.447866841,,,,,,,,,,,,
,61,0.354159623,0.440726837,1546,-0.433617,-0.32147,0.00486946,-0.00140229,0.000519807,30200,0.973734769,,,,,,,,,,,,
,61,0.398195523,0.57176062,1547,-0.434309,-0.229399,0.00326105,-0.00085177,0.000415361,30200,0.499007602,,,,,,,,,,,,
,61,0.451877713,0.728545349,1548,-0.436139,-0.149019,0.00185397,-0.000385639,0.00029945,30200,0.211047007,,,,,,,,,,,,
,61,0.50968898,0.898391418,1549,-0.436609,-0.119013,0.00132615,-0.000207693,0.000247289,30200,0.221451531,,,,,,,,,,,,
,61,0.568903983,1.074690674,1550,-0.435076,-0.145201,0.00180176,-0.000366047,0.000297112,30200,0.535648946,,,,,,,,,,,,
,61,0.630602241,1.246286743,1551,-0.433676,-0.220886,0.00311976,-0.000804077,0.0004134,30200,1.008443434,,,,,,,,,,,,
,61,0.684638333,1.399569214,1552,-0.433293,-0.31161,0.00470761,-0.00134451,0.000512162,30200,1.471091899,,,,,,,,,,,,
